Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1157982
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,468484
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1719550
Cà Phê Muối Chú Long - 3/26 Quang Trung,2258165
Cà Phê Muối Chú Long - 368 Lê Đức Thọ,752240
Cà Phê Muối Chú Long - 417 Cộng Hoà,2048095
Cà Phê Muối Chú Long - 585 Quang Trung,3730540
Cà Phê Muối Chú Long - 59 Trường Chinh,1545539
Cà Phê Muối Chú Long - 82 Ngô Gia Tự,361520
Cà Phê Muối Chú Long - An Dương Vương,3070954
Cà Phê Muối Chú Long - Bà Rịa,177586
Cà Phê Muối Chú Long - Bà Triệu,1120077
Cà Phê Muối Chú Long - Bạch Đằng,1844005
Cà Phê Muối Chú Long - Bến Tre,185230
Cà Phê Muối Chú Long - Bình Long,3518768
Cà Phê Muối Chú Long - Cà Mau,468227
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,996864
Cà Phê Muối Chú Long - Cần Thơ,797923
Cà Phê Muối Chú Long - Classic,1926595
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2683756
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1152421
Cà Phê Muối Chú Long - Đoàn Thị Điểm,21503
Cà Phê Muối Chú Long - Đội Cấn,7738197
Cà Phê Muối Chú Long - Đồng Xoài,450514
Cà Phê Muối Chú Long - Đường Láng,9351882
Cà Phê Muối Chú Long - Hà Huy Giáp,3604969
Cà Phê Muối Chú Long - Hậu Giang,4334902
Cà Phê Muối Chú Long - Hoàng Diệu,1175889
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2825623
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2109476
Cà Phê Muối Chú Long - Kha Vạn Cân,2341641
Cà Phê Muối Chú Long - Kiên Giang,471933
Cà Phê Muối Chú Long - Lạc Long Quân,2004578
Cà Phê Muối Chú Long - Lê Duẩn,965490
Cà Phê Muối Chú Long - Lê Văn Sỹ,3318171
Cà Phê Muối Chú Long - Lê Văn Việt,2158416
Cà Phê Muối Chú Long - Long An,727378
Cà Phê Muối Chú Long - Long Xuyên,322684
Cà Phê Muối Chú Long - Ngô Tất Tố,1633055
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,4881945
Cà Phê Muối Chú Long - Nguyễn Huệ,4222113
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2050918
Cà Phê Muối Chú Long - Nha Trang,3118309
Cà Phê Muối Chú Long - Phan Thiết,1871832
Cà Phê Muối Chú Long - Phan Văn Trị,2306219
Cà Phê Muối Chú Long - Quảng Ngãi,1010464
Cà Phê Muối Chú Long - Tây Ninh,89558
Cà Phê Muối Chú Long - Thanh Nhàn,8937372
Cà Phê Muối Chú Long - Thành Thái,5256047
Cà Phê Muối Chú Long - Thích Quảng Đức,738190
Cà Phê Muối Chú Long - Thuận An,1034398
Cà Phê Muối Chú Long - Tôn Đức Thắng,10153099
Cà Phê Muối Chú Long - Trà Vinh,301613
Cà Phê Muối Chú Long - Trần Hưng Đạo,1027253
Cà Phê Muối Chú Long - Trương Định,11121799
Cà Phê Muối Chú Long - Vĩnh Long,584346
Cà Phê Muối Chú Long - Võ Văn Kiệt,3025671
Cà Phê Muối Chú Long - Vũng Tàu,662921
(blank),
Grand Total,139934889
