Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 101 Hùng Vương,111666
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1383728
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,352540
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1023242
Cà Phê Muối Chú Long - 3/26 Quang Trung,1950463
Cà Phê Muối Chú Long - 35 Trần Phú,478921
Cà Phê Muối Chú Long - 368 Lê Đức Thọ,857869
Cà Phê Muối Chú Long - 417 Cộng Hoà,2126415
Cà Phê Muối Chú Long - 585 Quang Trung,5745674
Cà Phê Muối Chú Long - 59 Trường Chinh,1185338
Cà Phê Muối Chú Long - 82 Ngô Gia Tự,362764
Cà Phê Muối Chú Long - An Dương Vương,2524761
Cà Phê Muối Chú Long - Bà Rịa,403281
Cà Phê Muối Chú Long - Bà Triệu,515605
Cà Phê Muối Chú Long - Bạch Đằng,1390777
Cà Phê Muối Chú Long - Bến Tre,218390
Cà Phê Muối Chú Long - Bình Long,4252196
Cà Phê Muối Chú Long - Cà Mau,258529
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1395255
Cà Phê Muối Chú Long - Cần Thơ,903325
Cà Phê Muối Chú Long - Classic,1956958
Cà Phê Muối Chú Long - Công Trường Quốc Tế,1213224
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1680943
Cà Phê Muối Chú Long - Đoàn Thị Điểm,117702
Cà Phê Muối Chú Long - Đội Cấn,4791822
Cà Phê Muối Chú Long - Đồng Xoài,253475
Cà Phê Muối Chú Long - Đường Láng,5889257
Cà Phê Muối Chú Long - Hà Huy Giáp,3661232
Cà Phê Muối Chú Long - Hậu Giang,5596217
Cà Phê Muối Chú Long - Hoàng Diệu,748127
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2860815
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2382826
Cà Phê Muối Chú Long - Kha Vạn Cân,2011674
Cà Phê Muối Chú Long - Kiên Giang,338200
Cà Phê Muối Chú Long - Lạc Long Quân,2285524
Cà Phê Muối Chú Long - Lê Duẩn,795079
Cà Phê Muối Chú Long - Lê Văn Sỹ,2931350
Cà Phê Muối Chú Long - Lê Văn Việt,2276080
Cà Phê Muối Chú Long - Long An,672447
Cà Phê Muối Chú Long - Long Xuyên,213683
Cà Phê Muối Chú Long - Ngô Tất Tố,393852
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,2417414
Cà Phê Muối Chú Long - Nguyễn Huệ,3255301
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,1746236
Cà Phê Muối Chú Long - Nha Trang,2378770
Cà Phê Muối Chú Long - Phan Thiết,2113181
Cà Phê Muối Chú Long - Phan Văn Trị,4057666
Cà Phê Muối Chú Long - Quảng Ngãi,1335642
Cà Phê Muối Chú Long - Tân Kỳ Tân Quý,3507832
Cà Phê Muối Chú Long - Tây Ninh,589175
Cà Phê Muối Chú Long - Thanh Nhàn,7060129
Cà Phê Muối Chú Long - Thành Thái,3757593
Cà Phê Muối Chú Long - Thích Quảng Đức,557275
Cà Phê Muối Chú Long - Thuận An,1044750
Cà Phê Muối Chú Long - Tôn Đức Thắng,4349440
Cà Phê Muối Chú Long - Trà Vinh,493376
Cà Phê Muối Chú Long - Trần Hưng Đạo,532943
Cà Phê Muối Chú Long - Trương Định,4543903
Cà Phê Muối Chú Long - Vĩnh Long,429751
Cà Phê Muối Chú Long - Võ Văn Kiệt,2183744
Cà Phê Muối Chú Long - Vũng Tàu,1781921
(blank),
Grand Total,118647268
