Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1059397
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,194094
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1456028
Cà Phê Muối Chú Long - 3/26 Quang Trung,1618883
Cà Phê Muối Chú Long - 35 Trần Phú,40743
Cà Phê Muối Chú Long - 368 Lê Đức Thọ,1068377
Cà Phê Muối Chú Long - 417 Cộng Hoà,1916901
Cà Phê Muối Chú Long - 585 Quang Trung,5022505
Cà Phê Muối Chú Long - 59 Trường Chinh,2058232
Cà Phê Muối Chú Long - 82 Ngô Gia Tự,383242
Cà Phê Muối Chú Long - An Dương Vương,2573101
Cà Phê Muối Chú Long - Bà Rịa,20372
Cà Phê Muối Chú Long - Bà Triệu,702795
Cà Phê Muối Chú Long - Bạch Đằng,573421
Cà Phê Muối Chú Long - Bến Tre,563348
Cà Phê Muối Chú Long - Bình Long,5066974
Cà Phê Muối Chú Long - Cà Mau,176854
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1393462
Cà Phê Muối Chú Long - Cần Thơ,838658
Cà Phê Muối Chú Long - Classic,2219978
Cà Phê Muối Chú Long - Công Trường Quốc Tế,1360913
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1218073
Cà Phê Muối Chú Long - Đoàn Thị Điểm,216935
Cà Phê Muối Chú Long - Đội Cấn,3793471
Cà Phê Muối Chú Long - Đồng Xoài,609648
Cà Phê Muối Chú Long - Đường Láng,5136313
Cà Phê Muối Chú Long - Hà Huy Giáp,3475016
Cà Phê Muối Chú Long - Hậu Giang,4563175
Cà Phê Muối Chú Long - Hoàng Diệu,1033819
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,3304386
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,1954671
Cà Phê Muối Chú Long - Kha Vạn Cân,2404266
Cà Phê Muối Chú Long - Kiên Giang,537038
Cà Phê Muối Chú Long - Lạc Long Quân,2049538
Cà Phê Muối Chú Long - Lê Duẩn,1031811
Cà Phê Muối Chú Long - Lê Văn Sỹ,3190963
Cà Phê Muối Chú Long - Lê Văn Việt,1736334
Cà Phê Muối Chú Long - Long An,755052
Cà Phê Muối Chú Long - Long Xuyên,110911
Cà Phê Muối Chú Long - Ngô Tất Tố,779644
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,3888014
Cà Phê Muối Chú Long - Nguyễn Huệ,2420004
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,1786352
Cà Phê Muối Chú Long - Nha Trang,3292041
Cà Phê Muối Chú Long - Phan Thiết,1843498
Cà Phê Muối Chú Long - Phan Văn Trị,3206573
Cà Phê Muối Chú Long - Quảng Ngãi,809769
Cà Phê Muối Chú Long - Tân Kỳ Tân Quý,4099119
Cà Phê Muối Chú Long - Tây Ninh,211222
Cà Phê Muối Chú Long - Thanh Nhàn,6981293
Cà Phê Muối Chú Long - Thành Thái,4884520
Cà Phê Muối Chú Long - Thích Quảng Đức,520395
Cà Phê Muối Chú Long - Thuận An,645966
Cà Phê Muối Chú Long - Tôn Đức Thắng,5681276
Cà Phê Muối Chú Long - Trà Vinh,284160
Cà Phê Muối Chú Long - Trần Hưng Đạo,432616
Cà Phê Muối Chú Long - Trương Định,5898075
Cà Phê Muối Chú Long - Vĩnh Long,386124
Cà Phê Muối Chú Long - Võ Văn Kiệt,2977614
Cà Phê Muối Chú Long - Vũng Tàu,1771579
(blank),
Grand Total,120229552
