Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 101 Hùng Vương,322927
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1879077
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,414487
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2203043
Cà Phê Muối Chú Long - 3/26 Quang Trung,1583174
Cà Phê Muối Chú Long - 35 Trần Phú,835644
Cà Phê Muối Chú Long - 368 Lê Đức Thọ,645858
Cà Phê Muối Chú Long - 417 Cộng Hoà,3479472
Cà Phê Muối Chú Long - 585 Quang Trung,5321515
Cà Phê Muối Chú Long - 59 Trường Chinh,2099567
Cà Phê Muối Chú Long - 82 Ngô Gia Tự,248532
Cà Phê Muối Chú Long - An Dương Vương,3436700
Cà Phê Muối Chú Long - Bà Rịa,103328
Cà Phê Muối Chú Long - Bà Triệu,1207013
Cà Phê Muối Chú Long - Bạch Đằng,1900224
Cà Phê Muối Chú Long - Bến Tre,103291
Cà Phê Muối Chú Long - Bình Long,5082923
Cà Phê Muối Chú Long - Cà Mau,232690
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1434044
Cà Phê Muối Chú Long - Cần Thơ,1441869
Cà Phê Muối Chú Long - Classic,3017995
Cà Phê Muối Chú Long - Công Trường Quốc Tế,3057880
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1464380
Cà Phê Muối Chú Long - Đoàn Thị Điểm,316249
Cà Phê Muối Chú Long - Đội Cấn,8077519
Cà Phê Muối Chú Long - Đồng Xoài,408223
Cà Phê Muối Chú Long - Đường Láng,8326312
Cà Phê Muối Chú Long - Hà Huy Giáp,3889370
Cà Phê Muối Chú Long - Hậu Giang,4921084
Cà Phê Muối Chú Long - Hoàng Diệu,1308571
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2990366
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2391724
Cà Phê Muối Chú Long - Kha Vạn Cân,2227576
Cà Phê Muối Chú Long - Kiên Giang,330094
Cà Phê Muối Chú Long - Lạc Long Quân,2606732
Cà Phê Muối Chú Long - Lê Duẩn,1262802
Cà Phê Muối Chú Long - Lê Văn Sỹ,4331632
Cà Phê Muối Chú Long - Lê Văn Việt,3288649
Cà Phê Muối Chú Long - Long An,454196
Cà Phê Muối Chú Long - Long Xuyên,416901
Cà Phê Muối Chú Long - Ngô Tất Tố,689443
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,6205650
Cà Phê Muối Chú Long - Nguyễn Huệ,4013055
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2338955
Cà Phê Muối Chú Long - Nha Trang,2963088
Cà Phê Muối Chú Long - Phan Thiết,2425607
Cà Phê Muối Chú Long - Phan Văn Trị,2088326
Cà Phê Muối Chú Long - Quảng Ngãi,673318
Cà Phê Muối Chú Long - Tân Kỳ Tân Quý,5411486
Cà Phê Muối Chú Long - Tây Ninh,181216
Cà Phê Muối Chú Long - Thanh Nhàn,9847191
Cà Phê Muối Chú Long - Thành Thái,5404827
Cà Phê Muối Chú Long - Thích Quảng Đức,840971
Cà Phê Muối Chú Long - Thuận An,1713582
Cà Phê Muối Chú Long - Tôn Đức Thắng,10133537
Cà Phê Muối Chú Long - Trà Vinh,785771
Cà Phê Muối Chú Long - Trần Hưng Đạo,812909
Cà Phê Muối Chú Long - Trương Định,10764012
Cà Phê Muối Chú Long - Vĩnh Long,572371
Cà Phê Muối Chú Long - Võ Văn Kiệt,3178855
Cà Phê Muối Chú Long - Vũng Tàu,1460596
(blank),
Grand Total,161568399
