Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1290099
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,739871
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2078503
Cà Phê Muối Chú Long - 3/26 Quang Trung,142271
Cà Phê Muối Chú Long - 417 Cộng Hoà,4117335
Cà Phê Muối Chú Long - 59 Trường Chinh,1715110
Cà Phê Muối Chú Long - 82 Ngô Gia Tự,577779
Cà Phê Muối Chú Long - An Dương Vương,3076752
Cà Phê Muối Chú Long - Bà Rịa,16410
Cà Phê Muối Chú Long - Bà Triệu,1326093
Cà Phê Muối Chú Long - Bạch Đằng,1403694
Cà Phê Muối Chú Long - Bến Tre,290989
Cà Phê Muối Chú Long - Bình Long,5864536
Cà Phê Muối Chú Long - Cà Mau,270979
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1528380
Cà Phê Muối Chú Long - Cần Thơ,1935478
Cà Phê Muối Chú Long - Classic,2972303
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2924787
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1522703
Cà Phê Muối Chú Long - Đoàn Thị Điểm,143357
Cà Phê Muối Chú Long - Đội Cấn,8554494
Cà Phê Muối Chú Long - Đồng Xoài,453011
Cà Phê Muối Chú Long - Đường Láng,7957439
Cà Phê Muối Chú Long - Hà Huy Giáp,3839688
Cà Phê Muối Chú Long - Hậu Giang,6418862
Cà Phê Muối Chú Long - Hoàng Diệu,1036772
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,3078458
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2854060
Cà Phê Muối Chú Long - Kha Vạn Cân,2026279
Cà Phê Muối Chú Long - Kiên Giang,709032
Cà Phê Muối Chú Long - Lạc Long Quân,2178977
Cà Phê Muối Chú Long - Lê Duẩn,1950714
Cà Phê Muối Chú Long - Lê Văn Sỹ,289019
Cà Phê Muối Chú Long - Lê Văn Việt,493927
Cà Phê Muối Chú Long - Long An,886162
Cà Phê Muối Chú Long - Long Xuyên,302972
Cà Phê Muối Chú Long - Ngô Tất Tố,916315
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,6200874
Cà Phê Muối Chú Long - Nguyễn Huệ,4306851
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2155811
Cà Phê Muối Chú Long - Nha Trang,3543892
Cà Phê Muối Chú Long - Phan Thiết,2238366
Cà Phê Muối Chú Long - Phan Văn Trị,2593186
Cà Phê Muối Chú Long - Quảng Ngãi,1044374
Cà Phê Muối Chú Long - Tây Ninh,282298
Cà Phê Muối Chú Long - Thanh Nhàn,9904634
Cà Phê Muối Chú Long - Thành Thái,595816
Cà Phê Muối Chú Long - Thích Quảng Đức,1028489
Cà Phê Muối Chú Long - Thuận An,1650535
Cà Phê Muối Chú Long - Tôn Đức Thắng,8300999
Cà Phê Muối Chú Long - Trà Vinh,993704
Cà Phê Muối Chú Long - Trần Hưng Đạo,926682
Cà Phê Muối Chú Long - Trương Định,10817272
Cà Phê Muối Chú Long - Vĩnh Long,754532
Cà Phê Muối Chú Long - Võ Văn Kiệt,2957698
Cà Phê Muối Chú Long - Vũng Tàu,645376
(blank),
Grand Total,138824999
