Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 101 Hùng Vương,196925
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,2248761
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,289331
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1590347
Cà Phê Muối Chú Long - 3/26 Quang Trung,1818948
Cà Phê Muối Chú Long - 35 Trần Phú,374697
Cà Phê Muối Chú Long - 368 Lê Đức Thọ,447422
Cà Phê Muối Chú Long - 417 Cộng Hoà,2554516
Cà Phê Muối Chú Long - 585 Quang Trung,3364275
Cà Phê Muối Chú Long - 59 Trường Chinh,1904692
Cà Phê Muối Chú Long - 82 Ngô Gia Tự,456852
Cà Phê Muối Chú Long - An Dương Vương,2639656
Cà Phê Muối Chú Long - Bà Rịa,226133
Cà Phê Muối Chú Long - Bà Triệu,986605
Cà Phê Muối Chú Long - Bạch Đằng,863455
Cà Phê Muối Chú Long - Bến Tre,622957
Cà Phê Muối Chú Long - Bình Long,4522731
Cà Phê Muối Chú Long - Cà Mau,525298
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1735560
Cà Phê Muối Chú Long - Cần Thơ,1412812
Cà Phê Muối Chú Long - Classic,1957482
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2528684
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,698374
Cà Phê Muối Chú Long - Đoàn Thị Điểm,392707
Cà Phê Muối Chú Long - Đội Cấn,7583191
Cà Phê Muối Chú Long - Đồng Xoài,629243
Cà Phê Muối Chú Long - Đường Láng,8048316
Cà Phê Muối Chú Long - Hà Huy Giáp,4561707
Cà Phê Muối Chú Long - Hậu Giang,5228999
Cà Phê Muối Chú Long - Hoàng Diệu,1001864
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,3102095
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2994395
Cà Phê Muối Chú Long - Kha Vạn Cân,2108048
Cà Phê Muối Chú Long - Kiên Giang,598322
Cà Phê Muối Chú Long - Lạc Long Quân,1749169
Cà Phê Muối Chú Long - Lê Duẩn,802306
Cà Phê Muối Chú Long - Lê Văn Sỹ,3786640
Cà Phê Muối Chú Long - Lê Văn Việt,1798665
Cà Phê Muối Chú Long - Long An,868176
Cà Phê Muối Chú Long - Long Xuyên,158560
Cà Phê Muối Chú Long - Ngô Tất Tố,1289635
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,4487457
Cà Phê Muối Chú Long - Nguyễn Huệ,3682370
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2117856
Cà Phê Muối Chú Long - Nha Trang,4405079
Cà Phê Muối Chú Long - Phan Thiết,2828328
Cà Phê Muối Chú Long - Phan Văn Trị,2359074
Cà Phê Muối Chú Long - Quảng Ngãi,1016960
Cà Phê Muối Chú Long - Tân Kỳ Tân Quý,4830820
Cà Phê Muối Chú Long - Tây Ninh,340627
Cà Phê Muối Chú Long - Thanh Nhàn,8650439
Cà Phê Muối Chú Long - Thành Thái,5497724
Cà Phê Muối Chú Long - Thích Quảng Đức,880117
Cà Phê Muối Chú Long - Thuận An,1357540
Cà Phê Muối Chú Long - Tôn Đức Thắng,7421413
Cà Phê Muối Chú Long - Trà Vinh,634808
Cà Phê Muối Chú Long - Trần Hưng Đạo,807869
Cà Phê Muối Chú Long - Trương Định,8114687
Cà Phê Muối Chú Long - Vĩnh Long,552538
Cà Phê Muối Chú Long - Võ Văn Kiệt,2918567
Cà Phê Muối Chú Long - Vũng Tàu,1919402
(blank),
Grand Total,145492226
