Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1245010
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,537961
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2170337
Cà Phê Muối Chú Long - 417 Cộng Hoà,3431420
Cà Phê Muối Chú Long - An Dương Vương,2296575
Cà Phê Muối Chú Long - Bà Rịa,123739
Cà Phê Muối Chú Long - Bà Triệu,928133
Cà Phê Muối Chú Long - Bạch Đằng,792360
Cà Phê Muối Chú Long - Bến Tre,322078
Cà Phê Muối Chú Long - Bình Long,4135504
Cà Phê Muối Chú Long - Cà Mau,477901
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1651616
Cà Phê Muối Chú Long - Cần Thơ,1037650
Cà Phê Muối Chú Long - Classic,1672743
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2447460
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,758280
Cà Phê Muối Chú Long - Đoàn Thị Điểm,174669
Cà Phê Muối Chú Long - Đội Cấn,9307019
Cà Phê Muối Chú Long - Đồng Xoài,436857
Cà Phê Muối Chú Long - Đường Láng,9921590
Cà Phê Muối Chú Long - Hà Huy Giáp,4568196
Cà Phê Muối Chú Long - Hậu Giang,3967759
Cà Phê Muối Chú Long - Hoàng Diệu,884468
Cà Phê Muối Chú Long - Hùng Vương,413280
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,3129568
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2896153
Cà Phê Muối Chú Long - Kha Vạn Cân,2514580
Cà Phê Muối Chú Long - Kiên Giang,1133355
Cà Phê Muối Chú Long - Lạc Long Quân,2675441
Cà Phê Muối Chú Long - Lê Duẩn,1234652
Cà Phê Muối Chú Long - Long An,457511
Cà Phê Muối Chú Long - Long Xuyên,298406
Cà Phê Muối Chú Long - Ngô Tất Tố,1403381
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5617008
Cà Phê Muối Chú Long - Nguyễn Huệ,3423383
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2329244
Cà Phê Muối Chú Long - Nha Trang,4107514
Cà Phê Muối Chú Long - Phan Thiết,2260456
Cà Phê Muối Chú Long - Phan Văn Trị,3006772
Cà Phê Muối Chú Long - Quảng Ngãi,1015198
Cà Phê Muối Chú Long - Tây Ninh,408637
Cà Phê Muối Chú Long - Thanh Nhàn,11434494
Cà Phê Muối Chú Long - Thích Quảng Đức,644351
Cà Phê Muối Chú Long - Thuận An,971065
Cà Phê Muối Chú Long - Tiền Giang,746881
Cà Phê Muối Chú Long - Tôn Đức Thắng,8957252
Cà Phê Muối Chú Long - Trà Vinh,563691
Cà Phê Muối Chú Long - Trần Hưng Đạo,387250
Cà Phê Muối Chú Long - Trương Định,9234505
Cà Phê Muối Chú Long - Vĩnh Long,366499
Cà Phê Muối Chú Long - Võ Văn Kiệt,2924139
Cà Phê Muối Chú Long - Vũng Tàu,548526
(blank),
Grand Total,128392517
