Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,396115
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,267848
Cà Phê Muối Chú Long - 417 Cộng Hoà,842025
Cà Phê Muối Chú Long - An Dương Vương,2012259
Cà Phê Muối Chú Long - Bà Triệu,488918
Cà Phê Muối Chú Long - Bạch Đằng,382533
Cà Phê Muối Chú Long - Bến Tre,206734
Cà Phê Muối Chú Long - Bình Long,2231816
Cà Phê Muối Chú Long - Cà Mau,370461
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,973307
Cà Phê Muối Chú Long - Cần Thơ,393850
Cà Phê Muối Chú Long - Classic,1244173
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,401396
Cà Phê Muối Chú Long - Đoàn Thị Điểm,120721
Cà Phê Muối Chú Long - Đội Cấn,378006
Cà Phê Muối Chú Long - Đồng Xoài,333490
Cà Phê Muối Chú Long - Đường Láng,1849284
Cà Phê Muối Chú Long - Hà Huy Giáp,1500705
Cà Phê Muối Chú Long - Hậu Giang,3669901
Cà Phê Muối Chú Long - Hoàng Diệu,520606
Cà Phê Muối Chú Long - Hùng Vương,353106
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,1433553
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,1281900
Cà Phê Muối Chú Long - Kha Vạn Cân,694142
Cà Phê Muối Chú Long - Kiên Giang,576441
Cà Phê Muối Chú Long - Lạc Long Quân,1023104
Cà Phê Muối Chú Long - Lê Duẩn,729603
Cà Phê Muối Chú Long - Long An,765065
Cà Phê Muối Chú Long - Long Xuyên,334245
Cà Phê Muối Chú Long - Ngô Tất Tố,1346031
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,1448646
Cà Phê Muối Chú Long - Nguyễn Huệ,2720735
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,464775
Cà Phê Muối Chú Long - Nha Trang,1658397
Cà Phê Muối Chú Long - Phan Thiết,1302272
Cà Phê Muối Chú Long - Phan Văn Trị,1723285
Cà Phê Muối Chú Long - Quảng Ngãi,301802
Cà Phê Muối Chú Long - Tây Ninh,377251
Cà Phê Muối Chú Long - Thanh Nhàn,3017251
Cà Phê Muối Chú Long - Thích Quảng Đức,137319
Cà Phê Muối Chú Long - Thuận An,258794
Cà Phê Muối Chú Long - Tiền Giang,387059
Cà Phê Muối Chú Long - Tôn Đức Thắng,1829667
Cà Phê Muối Chú Long - Trà Vinh,365934
Cà Phê Muối Chú Long - Trần Hưng Đạo,188625
Cà Phê Muối Chú Long - Trương Định,1240401
Cà Phê Muối Chú Long - Vĩnh Long,416486
Cà Phê Muối Chú Long - Võ Văn Kiệt,2174475
Cà Phê Muối Chú Long - Vũng Tàu,1289447
(blank),
Grand Total,48423959
