Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1714535
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,467794
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2440620
Cà Phê Muối Chú Long - 417 Cộng Hoà,3308583
Cà Phê Muối Chú Long - An Dương Vương,2199869
Cà Phê Muối Chú Long - Bà Rịa,141658
Cà Phê Muối Chú Long - Bà Triệu,684713
Cà Phê Muối Chú Long - Bạch Đằng,1022181
Cà Phê Muối Chú Long - Bến Tre,171838
Cà Phê Muối Chú Long - Bình Long,4500006
Cà Phê Muối Chú Long - Cà Mau,324624
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1677002
Cà Phê Muối Chú Long - Cần Thơ,874284
Cà Phê Muối Chú Long - Classic,1308505
Cà Phê Muối Chú Long - Công Trường Quốc Tế,1366747
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1290206
Cà Phê Muối Chú Long - Đoàn Thị Điểm,450816
Cà Phê Muối Chú Long - Đội Cấn,6387993
Cà Phê Muối Chú Long - Đồng Xoài,624540
Cà Phê Muối Chú Long - Đường Láng,8612062
Cà Phê Muối Chú Long - Hà Huy Giáp,3502897
Cà Phê Muối Chú Long - Hậu Giang,4903241
Cà Phê Muối Chú Long - Hoàng Diệu,784685
Cà Phê Muối Chú Long - Hùng Vương,597756
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2477510
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2322465
Cà Phê Muối Chú Long - Kha Vạn Cân,3331326
Cà Phê Muối Chú Long - Kiên Giang,606394
Cà Phê Muối Chú Long - Lạc Long Quân,2261967
Cà Phê Muối Chú Long - Lê Duẩn,1283415
Cà Phê Muối Chú Long - Long An,1186228
Cà Phê Muối Chú Long - Long Xuyên,101668
Cà Phê Muối Chú Long - Ngô Tất Tố,1223526
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5079597
Cà Phê Muối Chú Long - Nguyễn Huệ,3404100
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,1527421
Cà Phê Muối Chú Long - Nha Trang,3275306
Cà Phê Muối Chú Long - Phan Thiết,1984061
Cà Phê Muối Chú Long - Phan Văn Trị,2483068
Cà Phê Muối Chú Long - Quảng Ngãi,981039
Cà Phê Muối Chú Long - Tây Ninh,530830
Cà Phê Muối Chú Long - Thanh Nhàn,7692226
Cà Phê Muối Chú Long - Thích Quảng Đức,923664
Cà Phê Muối Chú Long - Thuận An,1193546
Cà Phê Muối Chú Long - Tiền Giang,558332
Cà Phê Muối Chú Long - Tôn Đức Thắng,9028230
Cà Phê Muối Chú Long - Trà Vinh,772387
Cà Phê Muối Chú Long - Trần Hưng Đạo,837612
Cà Phê Muối Chú Long - Trương Định,9138645
Cà Phê Muối Chú Long - Vĩnh Long,305385
Cà Phê Muối Chú Long - Võ Văn Kiệt,3356715
Cà Phê Muối Chú Long - Vũng Tàu,992438
(blank),
Grand Total,118216256
