Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,461453
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,567537
Cà Phê Muối Chú Long - 417 Cộng Hoà,814863
Cà Phê Muối Chú Long - An Dương Vương,1339996
Cà Phê Muối Chú Long - Bà Rịa,66396
Cà Phê Muối Chú Long - Bà Triệu,435347
Cà Phê Muối Chú Long - Bạch Đằng,470507
Cà Phê Muối Chú Long - Bến Tre,40744
Cà Phê Muối Chú Long - Bình Long,2962025
Cà Phê Muối Chú Long - Cà Mau,621710
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,748466
Cà Phê Muối Chú Long - Cần Thơ,796906
Cà Phê Muối Chú Long - Classic,885787
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1768250
Cà Phê Muối Chú Long - Đoàn Thị Điểm,467791
Cà Phê Muối Chú Long - Đội Cấn,453908
Cà Phê Muối Chú Long - Đường Láng,809732
Cà Phê Muối Chú Long - Hà Huy Giáp,1538886
Cà Phê Muối Chú Long - Hậu Giang,3213274
Cà Phê Muối Chú Long - Hoàng Diệu,652646
Cà Phê Muối Chú Long - Hùng Vương,443346
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,1019333
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,1464336
Cà Phê Muối Chú Long - Kha Vạn Cân,1267566
Cà Phê Muối Chú Long - Kiên Giang,740168
Cà Phê Muối Chú Long - Lạc Long Quân,3211915
Cà Phê Muối Chú Long - Lê Duẩn,1102780
Cà Phê Muối Chú Long - Long An,458434
Cà Phê Muối Chú Long - Long Xuyên,589417
Cà Phê Muối Chú Long - Ngô Tất Tố,927735
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,1359010
Cà Phê Muối Chú Long - Nguyễn Huệ,2174926
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,659434
Cà Phê Muối Chú Long - Nha Trang,1732942
Cà Phê Muối Chú Long - Phan Thiết,2339865
Cà Phê Muối Chú Long - Phan Văn Trị,938603
Cà Phê Muối Chú Long - Quảng Ngãi,762802
Cà Phê Muối Chú Long - Tây Ninh,349033
Cà Phê Muối Chú Long - Thanh Nhàn,1754670
Cà Phê Muối Chú Long - Thích Quảng Đức,896348
Cà Phê Muối Chú Long - Tiền Giang,603753
Cà Phê Muối Chú Long - Tôn Đức Thắng,1283410
Cà Phê Muối Chú Long - Trà Vinh,927131
Cà Phê Muối Chú Long - Trần Hưng Đạo,237669
Cà Phê Muối Chú Long - Trương Định,740167
Cà Phê Muối Chú Long - Vĩnh Long,973307
Cà Phê Muối Chú Long - Võ Văn Kiệt,1186078
Cà Phê Muối Chú Long - Vũng Tàu,1281898
(blank),
Grand Total,50542300
