Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1240107
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,406299
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1219186
Cà Phê Muối Chú Long - 417 Cộng Hoà,2538137
Cà Phê Muối Chú Long - An Dương Vương,1819953
Cà Phê Muối Chú Long - Bà Rịa,35462
Cà Phê Muối Chú Long - Bà Triệu,475338
Cà Phê Muối Chú Long - Bạch Đằng,578104
Cà Phê Muối Chú Long - Bến Tre,263134
Cà Phê Muối Chú Long - Bình Long,3973148
Cà Phê Muối Chú Long - Cà Mau,395359
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1138555
Cà Phê Muối Chú Long - Cần Thơ,839010
Cà Phê Muối Chú Long - Classic,2566637
Cà Phê Muối Chú Long - Công Trường Quốc Tế,1663590
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1580497
Cà Phê Muối Chú Long - Đoàn Thị Điểm,280109
Cà Phê Muối Chú Long - Đội Cấn,4505242
Cà Phê Muối Chú Long - Đồng Xoài,550222
Cà Phê Muối Chú Long - Đường Láng,7722810
Cà Phê Muối Chú Long - Hà Huy Giáp,4163010
Cà Phê Muối Chú Long - Hậu Giang,4789147
Cà Phê Muối Chú Long - Hoàng Diệu,1060267
Cà Phê Muối Chú Long - Hùng Vương,410734
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,1924934
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2866934
Cà Phê Muối Chú Long - Kha Vạn Cân,2168167
Cà Phê Muối Chú Long - Kiên Giang,382722
Cà Phê Muối Chú Long - Lạc Long Quân,2347434
Cà Phê Muối Chú Long - Lê Duẩn,1080921
Cà Phê Muối Chú Long - Long An,1187586
Cà Phê Muối Chú Long - Long Xuyên,392814
Cà Phê Muối Chú Long - Ngô Tất Tố,582479
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5305244
Cà Phê Muối Chú Long - Nguyễn Huệ,3479339
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,1646120
Cà Phê Muối Chú Long - Nha Trang,2830137
Cà Phê Muối Chú Long - Phan Thiết,1854560
Cà Phê Muối Chú Long - Phan Văn Trị,2424632
Cà Phê Muối Chú Long - Quảng Ngãi,843437
Cà Phê Muối Chú Long - Tây Ninh,41498
Cà Phê Muối Chú Long - Thanh Nhàn,7666568
Cà Phê Muối Chú Long - Thích Quảng Đức,924268
Cà Phê Muối Chú Long - Thuận An,810903
Cà Phê Muối Chú Long - Tiền Giang,543619
Cà Phê Muối Chú Long - Tôn Đức Thắng,5462244
Cà Phê Muối Chú Long - Trà Vinh,155616
Cà Phê Muối Chú Long - Trần Hưng Đạo,827688
Cà Phê Muối Chú Long - Trương Định,6038960
Cà Phê Muối Chú Long - Vĩnh Long,457512
Cà Phê Muối Chú Long - Võ Văn Kiệt,2837634
Cà Phê Muối Chú Long - Vũng Tàu,1446667
(blank),
Grand Total,102744694
