Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1289075
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,322929
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2507882
Cà Phê Muối Chú Long - 417 Cộng Hoà,3597629
Cà Phê Muối Chú Long - An Dương Vương,3141945
Cà Phê Muối Chú Long - Bà Rịa,78469
Cà Phê Muối Chú Long - Bà Triệu,1152502
Cà Phê Muối Chú Long - Bạch Đằng,1566438
Cà Phê Muối Chú Long - Bến Tre,320097
Cà Phê Muối Chú Long - Bình Long,5113778
Cà Phê Muối Chú Long - Cà Mau,318779
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,2088660
Cà Phê Muối Chú Long - Cần Thơ,1327170
Cà Phê Muối Chú Long - Classic,3009135
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2443317
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1714672
Cà Phê Muối Chú Long - Đoàn Thị Điểm,266342
Cà Phê Muối Chú Long - Đội Cấn,5178530
Cà Phê Muối Chú Long - Đồng Xoài,697617
Cà Phê Muối Chú Long - Đường Láng,9017537
Cà Phê Muối Chú Long - Hà Huy Giáp,3364675
Cà Phê Muối Chú Long - Hậu Giang,6350739
Cà Phê Muối Chú Long - Hoàng Diệu,1210789
Cà Phê Muối Chú Long - Hùng Vương,392398
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2992032
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,3482272
Cà Phê Muối Chú Long - Kha Vạn Cân,2013174
Cà Phê Muối Chú Long - Kiên Giang,1070360
Cà Phê Muối Chú Long - Lạc Long Quân,2037479
Cà Phê Muối Chú Long - Lê Duẩn,1000828
Cà Phê Muối Chú Long - Long An,871225
Cà Phê Muối Chú Long - Long Xuyên,619712
Cà Phê Muối Chú Long - Ngô Tất Tố,958884
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5767532
Cà Phê Muối Chú Long - Nguyễn Huệ,4856522
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2623188
Cà Phê Muối Chú Long - Nha Trang,3144388
Cà Phê Muối Chú Long - Phan Thiết,2443846
Cà Phê Muối Chú Long - Phan Văn Trị,3872400
Cà Phê Muối Chú Long - Quảng Ngãi,1374064
Cà Phê Muối Chú Long - Tây Ninh,182024
Cà Phê Muối Chú Long - Thanh Nhàn,10870043
Cà Phê Muối Chú Long - Thích Quảng Đức,945867
Cà Phê Muối Chú Long - Thuận An,609603
Cà Phê Muối Chú Long - Tiền Giang,964632
Cà Phê Muối Chú Long - Tôn Đức Thắng,8411354
Cà Phê Muối Chú Long - Trà Vinh,687919
Cà Phê Muối Chú Long - Trần Hưng Đạo,510989
Cà Phê Muối Chú Long - Trương Định,7830224
Cà Phê Muối Chú Long - Vĩnh Long,349146
Cà Phê Muối Chú Long - Võ Văn Kiệt,3245645
Cà Phê Muối Chú Long - Vũng Tàu,1183179
(blank),
Grand Total,131389635
