Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,411203
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,200396
Cà Phê Muối Chú Long - 417 Cộng Hoà,651135
Cà Phê Muối Chú Long - An Dương Vương,1983737
Cà Phê Muối Chú Long - Bà Rịa,138074
Cà Phê Muối Chú Long - Bà Triệu,119966
Cà Phê Muối Chú Long - Bạch Đằng,1001979
Cà Phê Muối Chú Long - Bến Tre,173234
Cà Phê Muối Chú Long - Bình Long,3587659
Cà Phê Muối Chú Long - Cà Mau,43761
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,384042
Cà Phê Muối Chú Long - Cần Thơ,661398
Cà Phê Muối Chú Long - Classic,1313435
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,968781
Cà Phê Muối Chú Long - Đoàn Thị Điểm,369706
Cà Phê Muối Chú Long - Đội Cấn,522869
Cà Phê Muối Chú Long - Đồng Xoài,339224
Cà Phê Muối Chú Long - Đường Láng,1216258
Cà Phê Muối Chú Long - Hà Huy Giáp,1499649
Cà Phê Muối Chú Long - Hậu Giang,3940916
Cà Phê Muối Chú Long - Hoàng Diệu,1121947
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,1739128
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,1275865
Cà Phê Muối Chú Long - Kha Vạn Cân,697915
Cà Phê Muối Chú Long - Kiên Giang,1204638
Cà Phê Muối Chú Long - Lạc Long Quân,1950537
Cà Phê Muối Chú Long - Lê Duẩn,1321585
Cà Phê Muối Chú Long - Long An,921700
Cà Phê Muối Chú Long - Long Xuyên,266340
Cà Phê Muối Chú Long - Ngô Tất Tố,1281297
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,1473544
Cà Phê Muối Chú Long - Nguyễn Huệ,2401430
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,404413
Cà Phê Muối Chú Long - Nha Trang,1920207
Cà Phê Muối Chú Long - Phan Thiết,1458454
Cà Phê Muối Chú Long - Phan Văn Trị,1572384
Cà Phê Muối Chú Long - Quảng Ngãi,929245
Cà Phê Muối Chú Long - Tây Ninh,287918
Cà Phê Muối Chú Long - Thanh Nhàn,2449867
Cà Phê Muối Chú Long - Thích Quảng Đức,333491
Cà Phê Muối Chú Long - Thuận An,49797
Cà Phê Muối Chú Long - Tiền Giang,260303
Cà Phê Muối Chú Long - Tôn Đức Thắng,1069131
Cà Phê Muối Chú Long - Trà Vinh,813805
Cà Phê Muối Chú Long - Trần Hưng Đạo,190285
Cà Phê Muối Chú Long - Trương Định,1398545
Cà Phê Muối Chú Long - Vĩnh Long,834934
Cà Phê Muối Chú Long - Võ Văn Kiệt,932566
Cà Phê Muối Chú Long - Vũng Tàu,870698
(blank),
Grand Total,50959391
