Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,2125625
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,902009
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1545683
Cà Phê Muối Chú Long - 417 Cộng Hoà,3124336
Cà Phê Muối Chú Long - An Dương Vương,2186609
Cà Phê Muối Chú Long - Bà Rịa,72432
Cà Phê Muối Chú Long - Bà Triệu,820636
Cà Phê Muối Chú Long - Bạch Đằng,419205
Cà Phê Muối Chú Long - Bến Tre,428934
Cà Phê Muối Chú Long - Bình Long,4153928
Cà Phê Muối Chú Long - Cà Mau,331228
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,2195166
Cà Phê Muối Chú Long - Cần Thơ,1498069
Cà Phê Muối Chú Long - Classic,1656901
Cà Phê Muối Chú Long - Công Trường Quốc Tế,3080451
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1463740
Cà Phê Muối Chú Long - Đoàn Thị Điểm,431578
Cà Phê Muối Chú Long - Đội Cấn,7858452
Cà Phê Muối Chú Long - Đồng Xoài,428182
Cà Phê Muối Chú Long - Đường Láng,8658130
Cà Phê Muối Chú Long - Hà Huy Giáp,3777046
Cà Phê Muối Chú Long - Hậu Giang,4041163
Cà Phê Muối Chú Long - Hoàng Diệu,1440825
Cà Phê Muối Chú Long - Hùng Vương,282940
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,3018019
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2563438
Cà Phê Muối Chú Long - Kha Vạn Cân,2546942
Cà Phê Muối Chú Long - Kiên Giang,729037
Cà Phê Muối Chú Long - Lạc Long Quân,2354052
Cà Phê Muối Chú Long - Lê Duẩn,1088094
Cà Phê Muối Chú Long - Long An,1293593
Cà Phê Muối Chú Long - Long Xuyên,601341
Cà Phê Muối Chú Long - Ngô Tất Tố,1070455
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5745322
Cà Phê Muối Chú Long - Nguyễn Huệ,4305771
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2431952
Cà Phê Muối Chú Long - Nha Trang,2863911
Cà Phê Muối Chú Long - Phan Thiết,3246565
Cà Phê Muối Chú Long - Phan Văn Trị,2682087
Cà Phê Muối Chú Long - Quảng Ngãi,897631
Cà Phê Muối Chú Long - Tây Ninh,209752
Cà Phê Muối Chú Long - Thanh Nhàn,10486859
Cà Phê Muối Chú Long - Thích Quảng Đức,712441
Cà Phê Muối Chú Long - Thuận An,1566158
Cà Phê Muối Chú Long - Tiền Giang,345938
Cà Phê Muối Chú Long - Tôn Đức Thắng,9235811
Cà Phê Muối Chú Long - Trà Vinh,530038
Cà Phê Muối Chú Long - Trần Hưng Đạo,487487
Cà Phê Muối Chú Long - Trương Định,10669054
Cà Phê Muối Chú Long - Vĩnh Long,478359
Cà Phê Muối Chú Long - Võ Văn Kiệt,3455296
Cà Phê Muối Chú Long - Vũng Tàu,1003684
(blank),
Grand Total,129542355
