Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1209468
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,489293
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2306893
Cà Phê Muối Chú Long - 417 Cộng Hoà,2969344
Cà Phê Muối Chú Long - An Dương Vương,2693195
Cà Phê Muối Chú Long - Bà Rịa,55361
Cà Phê Muối Chú Long - Bà Triệu,755539
Cà Phê Muối Chú Long - Bạch Đằng,1158160
Cà Phê Muối Chú Long - Bến Tre,341921
Cà Phê Muối Chú Long - Bình Long,4253515
Cà Phê Muối Chú Long - Cà Mau,559558
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1009150
Cà Phê Muối Chú Long - Cần Thơ,1634248
Cà Phê Muối Chú Long - Classic,2395923
Cà Phê Muối Chú Long - Công Trường Quốc Tế,1300008
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1089882
Cà Phê Muối Chú Long - Đoàn Thị Điểm,575214
Cà Phê Muối Chú Long - Đội Cấn,3460906
Cà Phê Muối Chú Long - Đồng Xoài,326324
Cà Phê Muối Chú Long - Đường Láng,7178334
Cà Phê Muối Chú Long - Hà Huy Giáp,3736105
Cà Phê Muối Chú Long - Hậu Giang,4703954
Cà Phê Muối Chú Long - Hoàng Diệu,1357915
Cà Phê Muối Chú Long - Hùng Vương,418369
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2400453
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2672075
Cà Phê Muối Chú Long - Kha Vạn Cân,1094030
Cà Phê Muối Chú Long - Kiên Giang,579267
Cà Phê Muối Chú Long - Lạc Long Quân,2281242
Cà Phê Muối Chú Long - Lê Duẩn,1175985
Cà Phê Muối Chú Long - Long An,1163441
Cà Phê Muối Chú Long - Long Xuyên,626802
Cà Phê Muối Chú Long - Ngô Tất Tố,1100442
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,3948315
Cà Phê Muối Chú Long - Nguyễn Huệ,2993490
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,1212864
Cà Phê Muối Chú Long - Nha Trang,3609540
Cà Phê Muối Chú Long - Phan Thiết,2684512
Cà Phê Muối Chú Long - Phan Văn Trị,2530979
Cà Phê Muối Chú Long - Quảng Ngãi,1716014
Cà Phê Muối Chú Long - Tây Ninh,307269
Cà Phê Muối Chú Long - Thanh Nhàn,7740066
Cà Phê Muối Chú Long - Thích Quảng Đức,1153257
Cà Phê Muối Chú Long - Thuận An,1025368
Cà Phê Muối Chú Long - Tiền Giang,642741
Cà Phê Muối Chú Long - Tôn Đức Thắng,5492028
Cà Phê Muối Chú Long - Trà Vinh,553521
Cà Phê Muối Chú Long - Trần Hưng Đạo,251531
Cà Phê Muối Chú Long - Trương Định,4669994
Cà Phê Muối Chú Long - Vĩnh Long,855319
Cà Phê Muối Chú Long - Võ Văn Kiệt,3092332
Cà Phê Muối Chú Long - Vũng Tàu,1608978
(blank),
Grand Total,105160434
