Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1978095
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,353676
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2497801
Cà Phê Muối Chú Long - 417 Cộng Hoà,3713686
Cà Phê Muối Chú Long - An Dương Vương,2509696
Cà Phê Muối Chú Long - Bà Rịa,120533
Cà Phê Muối Chú Long - Bà Triệu,742058
Cà Phê Muối Chú Long - Bạch Đằng,688617
Cà Phê Muối Chú Long - Bến Tre,408263
Cà Phê Muối Chú Long - Bình Long,6767166
Cà Phê Muối Chú Long - Cà Mau,419694
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,2655308
Cà Phê Muối Chú Long - Cần Thơ,1704300
Cà Phê Muối Chú Long - Classic,2177102
Cà Phê Muối Chú Long - Công Trường Quốc Tế,3914304
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,2230797
Cà Phê Muối Chú Long - Đoàn Thị Điểm,342927
Cà Phê Muối Chú Long - Đội Cấn,4673243
Cà Phê Muối Chú Long - Đồng Xoài,308972
Cà Phê Muối Chú Long - Đường Láng,5040177
Cà Phê Muối Chú Long - Hà Huy Giáp,3896009
Cà Phê Muối Chú Long - Hậu Giang,5064369
Cà Phê Muối Chú Long - Hoàng Diệu,956342
Cà Phê Muối Chú Long - Hùng Vương,333869
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,3842265
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,4054506
Cà Phê Muối Chú Long - Kha Vạn Cân,2252960
Cà Phê Muối Chú Long - Kiên Giang,1160242
Cà Phê Muối Chú Long - Lạc Long Quân,2360544
Cà Phê Muối Chú Long - Lê Duẩn,1794940
Cà Phê Muối Chú Long - Long An,1070834
Cà Phê Muối Chú Long - Long Xuyên,185043
Cà Phê Muối Chú Long - Ngô Tất Tố,1911923
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5789904
Cà Phê Muối Chú Long - Nguyễn Huệ,4830354
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2555233
Cà Phê Muối Chú Long - Nha Trang,3135157
Cà Phê Muối Chú Long - Phan Thiết,2604354
Cà Phê Muối Chú Long - Phan Văn Trị,3374587
Cà Phê Muối Chú Long - Quảng Ngãi,1714147
Cà Phê Muối Chú Long - Tây Ninh,119966
Cà Phê Muối Chú Long - Thanh Nhàn,9958001
Cà Phê Muối Chú Long - Thích Quảng Đức,1465441
Cà Phê Muối Chú Long - Thuận An,655290
Cà Phê Muối Chú Long - Tiền Giang,525140
Cà Phê Muối Chú Long - Tôn Đức Thắng,6562590
Cà Phê Muối Chú Long - Trà Vinh,254271
Cà Phê Muối Chú Long - Trần Hưng Đạo,503370
Cà Phê Muối Chú Long - Trương Định,6626331
Cà Phê Muối Chú Long - Vĩnh Long,524572
Cà Phê Muối Chú Long - Võ Văn Kiệt,3620731
Cà Phê Muối Chú Long - Vũng Tàu,1534214
(blank),
Grand Total,128483914
