Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1208340
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,152032
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2494766
Cà Phê Muối Chú Long - 417 Cộng Hoà,3415262
Cà Phê Muối Chú Long - An Dương Vương,3542008
Cà Phê Muối Chú Long - Bà Rịa,228614
Cà Phê Muối Chú Long - Bà Triệu,569273
Cà Phê Muối Chú Long - Bạch Đằng,500235
Cà Phê Muối Chú Long - Bến Tre,404979
Cà Phê Muối Chú Long - Bình Long,5375849
Cà Phê Muối Chú Long - Cà Mau,380081
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1642935
Cà Phê Muối Chú Long - Cần Thơ,897294
Cà Phê Muối Chú Long - Classic,2776575
Cà Phê Muối Chú Long - Công Trường Quốc Tế,3405451
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1538435
Cà Phê Muối Chú Long - Đoàn Thị Điểm,271997
Cà Phê Muối Chú Long - Đội Cấn,5103089
Cà Phê Muối Chú Long - Đồng Xoài,587571
Cà Phê Muối Chú Long - Đường Láng,5831940
Cà Phê Muối Chú Long - Hà Huy Giáp,2981792
Cà Phê Muối Chú Long - Hậu Giang,5469025
Cà Phê Muối Chú Long - Hoàng Diệu,1041402
Cà Phê Muối Chú Long - Hùng Vương,507969
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2920315
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,4174297
Cà Phê Muối Chú Long - Kha Vạn Cân,2510233
Cà Phê Muối Chú Long - Kiên Giang,446288
Cà Phê Muối Chú Long - Lạc Long Quân,2127704
Cà Phê Muối Chú Long - Lê Duẩn,908796
Cà Phê Muối Chú Long - Long An,965767
Cà Phê Muối Chú Long - Long Xuyên,50929
Cà Phê Muối Chú Long - Ngô Tất Tố,913706
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5439223
Cà Phê Muối Chú Long - Nguyễn Huệ,4998203
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2331041
Cà Phê Muối Chú Long - Nha Trang,3618213
Cà Phê Muối Chú Long - Phan Thiết,2169757
Cà Phê Muối Chú Long - Phan Văn Trị,2191829
Cà Phê Muối Chú Long - Quảng Ngãi,828253
Cà Phê Muối Chú Long - Tây Ninh,448929
Cà Phê Muối Chú Long - Thanh Nhàn,8812981
Cà Phê Muối Chú Long - Thích Quảng Đức,703198
Cà Phê Muối Chú Long - Thuận An,686033
Cà Phê Muối Chú Long - Tiền Giang,289163
Cà Phê Muối Chú Long - Tôn Đức Thắng,9191740
Cà Phê Muối Chú Long - Trà Vinh,586058
Cà Phê Muối Chú Long - Trần Hưng Đạo,521738
Cà Phê Muối Chú Long - Trương Định,10942542
Cà Phê Muối Chú Long - Vĩnh Long,848060
Cà Phê Muối Chú Long - Võ Văn Kiệt,3993215
Cà Phê Muối Chú Long - Vũng Tàu,898235
(blank),
Grand Total,124843360
