Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,2268195
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,688483
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2030304
Cà Phê Muối Chú Long - 417 Cộng Hoà,3323796
Cà Phê Muối Chú Long - An Dương Vương,3252406
Cà Phê Muối Chú Long - Bà Rịa,57343
Cà Phê Muối Chú Long - Bà Triệu,636047
Cà Phê Muối Chú Long - Bạch Đằng,695951
Cà Phê Muối Chú Long - Bến Tre,557014
Cà Phê Muối Chú Long - Bình Long,4577666
Cà Phê Muối Chú Long - Cà Mau,377063
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1610193
Cà Phê Muối Chú Long - Cần Thơ,1272095
Cà Phê Muối Chú Long - Classic,1638884
Cà Phê Muối Chú Long - Công Trường Quốc Tế,3037888
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1187464
Cà Phê Muối Chú Long - Đoàn Thị Điểm,336513
Cà Phê Muối Chú Long - Đội Cấn,7232838
Cà Phê Muối Chú Long - Đồng Xoài,659552
Cà Phê Muối Chú Long - Đường Láng,8268777
Cà Phê Muối Chú Long - Hà Huy Giáp,3612647
Cà Phê Muối Chú Long - Hậu Giang,6163774
Cà Phê Muối Chú Long - Hoàng Diệu,1547544
Cà Phê Muối Chú Long - Hùng Vương,403284
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,4005154
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,3390038
Cà Phê Muối Chú Long - Kha Vạn Cân,1640261
Cà Phê Muối Chú Long - Kiên Giang,514004
Cà Phê Muối Chú Long - Lạc Long Quân,2076278
Cà Phê Muối Chú Long - Lê Duẩn,1760265
Cà Phê Muối Chú Long - Long An,683203
Cà Phê Muối Chú Long - Long Xuyên,384988
Cà Phê Muối Chú Long - Ngô Tất Tố,1235620
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5214427
Cà Phê Muối Chú Long - Nguyễn Huệ,3983509
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2494776
Cà Phê Muối Chú Long - Nha Trang,3429974
Cà Phê Muối Chú Long - Phan Thiết,2075443
Cà Phê Muối Chú Long - Phan Văn Trị,3618871
Cà Phê Muối Chú Long - Quảng Ngãi,956143
Cà Phê Muối Chú Long - Tây Ninh,230878
Cà Phê Muối Chú Long - Thanh Nhàn,11828781
Cà Phê Muối Chú Long - Thích Quảng Đức,602269
Cà Phê Muối Chú Long - Thuận An,926723
Cà Phê Muối Chú Long - Tiền Giang,292370
Cà Phê Muối Chú Long - Tôn Đức Thắng,8066524
Cà Phê Muối Chú Long - Trà Vinh,382534
Cà Phê Muối Chú Long - Trần Hưng Đạo,557202
Cà Phê Muối Chú Long - Trương Định,11430593
Cà Phê Muối Chú Long - Vĩnh Long,553241
Cà Phê Muối Chú Long - Võ Văn Kiệt,4489743
Cà Phê Muối Chú Long - Vũng Tàu,1190005
(blank),
Grand Total,133449538
