Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,987651
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,187777
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2175449
Cà Phê Muối Chú Long - 417 Cộng Hoà,3688518
Cà Phê Muối Chú Long - An Dương Vương,2992321
Cà Phê Muối Chú Long - Bà Rịa,193456
Cà Phê Muối Chú Long - Bà Triệu,634913
Cà Phê Muối Chú Long - Bạch Đằng,840589
Cà Phê Muối Chú Long - Bến Tre,262945
Cà Phê Muối Chú Long - Bình Long,5865100
Cà Phê Muối Chú Long - Cà Mau,539378
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1678585
Cà Phê Muối Chú Long - Cần Thơ,1099297
Cà Phê Muối Chú Long - Classic,1773588
Cà Phê Muối Chú Long - Công Trường Quốc Tế,3520539
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1244823
Cà Phê Muối Chú Long - Đoàn Thị Điểm,345564
Cà Phê Muối Chú Long - Đội Cấn,6469495
Cà Phê Muối Chú Long - Đồng Xoài,864470
Cà Phê Muối Chú Long - Đường Láng,9660380
Cà Phê Muối Chú Long - Hà Huy Giáp,3432735
Cà Phê Muối Chú Long - Hậu Giang,5277192
Cà Phê Muối Chú Long - Hoàng Diệu,1385627
Cà Phê Muối Chú Long - Hùng Vương,171274
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2515994
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2902477
Cà Phê Muối Chú Long - Kha Vạn Cân,2043995
Cà Phê Muối Chú Long - Kiên Giang,452891
Cà Phê Muối Chú Long - Lạc Long Quân,2148109
Cà Phê Muối Chú Long - Lê Duẩn,1151566
Cà Phê Muối Chú Long - Long An,1054233
Cà Phê Muối Chú Long - Long Xuyên,323118
Cà Phê Muối Chú Long - Ngô Tất Tố,1422146
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,6007327
Cà Phê Muối Chú Long - Nguyễn Huệ,4326804
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,3060727
Cà Phê Muối Chú Long - Nha Trang,3732525
Cà Phê Muối Chú Long - Phan Thiết,2173898
Cà Phê Muối Chú Long - Phan Văn Trị,3499222
Cà Phê Muối Chú Long - Quảng Ngãi,918833
Cà Phê Muối Chú Long - Tây Ninh,326702
Cà Phê Muối Chú Long - Thanh Nhàn,12513343
Cà Phê Muối Chú Long - Thích Quảng Đức,927006
Cà Phê Muối Chú Long - Thuận An,536302
Cà Phê Muối Chú Long - Tiền Giang,678075
Cà Phê Muối Chú Long - Tôn Đức Thắng,9062488
Cà Phê Muối Chú Long - Trà Vinh,548903
Cà Phê Muối Chú Long - Trần Hưng Đạo,853002
Cà Phê Muối Chú Long - Trương Định,8975293
Cà Phê Muối Chú Long - Vĩnh Long,693771
Cà Phê Muối Chú Long - Võ Văn Kiệt,4124065
Cà Phê Muối Chú Long - Vũng Tàu,1183707
(blank),
Grand Total,133448188
