Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1228821
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,563726
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2230693
Cà Phê Muối Chú Long - 417 Cộng Hoà,3515689
Cà Phê Muối Chú Long - An Dương Vương,3241505
Cà Phê Muối Chú Long - Bà Rịa,227482
Cà Phê Muối Chú Long - Bà Triệu,715455
Cà Phê Muối Chú Long - Bạch Đằng,591678
Cà Phê Muối Chú Long - Bến Tre,118645
Cà Phê Muối Chú Long - Bình Long,5272099
Cà Phê Muối Chú Long - Cà Mau,344053
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1758846
Cà Phê Muối Chú Long - Cần Thơ,860509
Cà Phê Muối Chú Long - Classic,2545500
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2661927
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1394040
Cà Phê Muối Chú Long - Đoàn Thị Điểm,186363
Cà Phê Muối Chú Long - Đội Cấn,5108931
Cà Phê Muối Chú Long - Đồng Xoài,562861
Cà Phê Muối Chú Long - Đường Láng,5985116
Cà Phê Muối Chú Long - Hà Huy Giáp,3779681
Cà Phê Muối Chú Long - Hậu Giang,5947111
Cà Phê Muối Chú Long - Hoàng Diệu,1022914
Cà Phê Muối Chú Long - Hùng Vương,358389
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2749506
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,3124837
Cà Phê Muối Chú Long - Kha Vạn Cân,2359431
Cà Phê Muối Chú Long - Kiên Giang,444101
Cà Phê Muối Chú Long - Lạc Long Quân,1898709
Cà Phê Muối Chú Long - Lê Duẩn,734015
Cà Phê Muối Chú Long - Long An,828633
Cà Phê Muối Chú Long - Long Xuyên,455533
Cà Phê Muối Chú Long - Ngô Tất Tố,1062039
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,6151020
Cà Phê Muối Chú Long - Nguyễn Huệ,3816962
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2181682
Cà Phê Muối Chú Long - Nha Trang,3171261
Cà Phê Muối Chú Long - Phan Thiết,1953775
Cà Phê Muối Chú Long - Phan Văn Trị,2586260
Cà Phê Muối Chú Long - Quảng Ngãi,636609
Cà Phê Muối Chú Long - Tây Ninh,78280
Cà Phê Muối Chú Long - Thanh Nhàn,11810628
Cà Phê Muối Chú Long - Thích Quảng Đức,1156654
Cà Phê Muối Chú Long - Thuận An,450815
Cà Phê Muối Chú Long - Tiền Giang,817729
Cà Phê Muối Chú Long - Tôn Đức Thắng,6553111
Cà Phê Muối Chú Long - Trà Vinh,430727
Cà Phê Muối Chú Long - Trần Hưng Đạo,416864
Cà Phê Muối Chú Long - Trương Định,5732017
Cà Phê Muối Chú Long - Vĩnh Long,436479
Cà Phê Muối Chú Long - Võ Văn Kiệt,3928551
Cà Phê Muối Chú Long - Vũng Tàu,1232388
(blank),
Grand Total,117420650
