Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,2032255
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,489674
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2388429
Cà Phê Muối Chú Long - 417 Cộng Hoà,3485546
Cà Phê Muối Chú Long - An Dương Vương,2571061
Cà Phê Muối Chú Long - Bà Rịa,43761
Cà Phê Muối Chú Long - Bà Triệu,690558
Cà Phê Muối Chú Long - Bạch Đằng,1083107
Cà Phê Muối Chú Long - Bến Tre,133923
Cà Phê Muối Chú Long - Bình Long,3486499
Cà Phê Muối Chú Long - Cà Mau,486935
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,2190780
Cà Phê Muối Chú Long - Cần Thơ,1443591
Cà Phê Muối Chú Long - Classic,2247678
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2243141
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1363203
Cà Phê Muối Chú Long - Đoàn Thị Điểm,233708
Cà Phê Muối Chú Long - Đội Cấn,7695420
Cà Phê Muối Chú Long - Đồng Xoài,572951
Cà Phê Muối Chú Long - Đường Láng,8876956
Cà Phê Muối Chú Long - Hà Huy Giáp,4157688
Cà Phê Muối Chú Long - Hậu Giang,4258185
Cà Phê Muối Chú Long - Hoàng Diệu,934646
Cà Phê Muối Chú Long - Hùng Vương,297843
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2877834
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,3083197
Cà Phê Muối Chú Long - Kha Vạn Cân,2516048
Cà Phê Muối Chú Long - Kiên Giang,405547
Cà Phê Muối Chú Long - Lạc Long Quân,1915686
Cà Phê Muối Chú Long - Lê Duẩn,1495426
Cà Phê Muối Chú Long - Long An,669015
Cà Phê Muối Chú Long - Long Xuyên,218429
Cà Phê Muối Chú Long - Ngô Tất Tố,1008550
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5232334
Cà Phê Muối Chú Long - Nguyễn Huệ,4829437
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2550858
Cà Phê Muối Chú Long - Nha Trang,3693865
Cà Phê Muối Chú Long - Phan Thiết,1662725
Cà Phê Muối Chú Long - Phan Văn Trị,1972213
Cà Phê Muối Chú Long - Quảng Ngãi,1298437
Cà Phê Muối Chú Long - Tây Ninh,293123
Cà Phê Muối Chú Long - Thanh Nhàn,10867772
Cà Phê Muối Chú Long - Thích Quảng Đức,750940
Cà Phê Muối Chú Long - Thuận An,1202790
Cà Phê Muối Chú Long - Tiền Giang,476278
Cà Phê Muối Chú Long - Tôn Đức Thắng,9142559
Cà Phê Muối Chú Long - Trà Vinh,187117
Cà Phê Muối Chú Long - Trần Hưng Đạo,469680
Cà Phê Muối Chú Long - Trương Định,10466665
Cà Phê Muối Chú Long - Vĩnh Long,631612
Cà Phê Muối Chú Long - Võ Văn Kiệt,3480926
Cà Phê Muối Chú Long - Vũng Tàu,891070
(blank),
Grand Total,127697671
