Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,780004
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,468848
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1973326
Cà Phê Muối Chú Long - 417 Cộng Hoà,3169515
Cà Phê Muối Chú Long - An Dương Vương,2410134
Cà Phê Muối Chú Long - Bà Rịa,33198
Cà Phê Muối Chú Long - Bà Triệu,1589583
Cà Phê Muối Chú Long - Bạch Đằng,578704
Cà Phê Muối Chú Long - Bến Tre,520909
Cà Phê Muối Chú Long - Bình Long,6800276
Cà Phê Muối Chú Long - Cà Mau,381629
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1301467
Cà Phê Muối Chú Long - Cần Thơ,2324317
Cà Phê Muối Chú Long - Classic,2038966
Cà Phê Muối Chú Long - Công Trường Quốc Tế,3053873
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1492710
Cà Phê Muối Chú Long - Đoàn Thị Điểm,393247
Cà Phê Muối Chú Long - Đội Cấn,4128285
Cà Phê Muối Chú Long - Đồng Xoài,529358
Cà Phê Muối Chú Long - Đường Láng,5545595
Cà Phê Muối Chú Long - Hà Huy Giáp,5385935
Cà Phê Muối Chú Long - Hậu Giang,4906171
Cà Phê Muối Chú Long - Hoàng Diệu,1490292
Cà Phê Muối Chú Long - Hùng Vương,1339843
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,3378664
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2985768
Cà Phê Muối Chú Long - Kha Vạn Cân,3633384
Cà Phê Muối Chú Long - Kiên Giang,753146
Cà Phê Muối Chú Long - Lạc Long Quân,2118189
Cà Phê Muối Chú Long - Lê Duẩn,1062340
Cà Phê Muối Chú Long - Long An,895696
Cà Phê Muối Chú Long - Long Xuyên,122230
Cà Phê Muối Chú Long - Ngô Tất Tố,1355842
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5543983
Cà Phê Muối Chú Long - Nguyễn Huệ,3924270
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2080212
Cà Phê Muối Chú Long - Nha Trang,3200402
Cà Phê Muối Chú Long - Phan Thiết,2397518
Cà Phê Muối Chú Long - Phan Văn Trị,2363556
Cà Phê Muối Chú Long - Quảng Ngãi,938602
Cà Phê Muối Chú Long - Tây Ninh,367896
Cà Phê Muối Chú Long - Thanh Nhàn,11351282
Cà Phê Muối Chú Long - Thích Quảng Đức,930452
Cà Phê Muối Chú Long - Thuận An,397473
Cà Phê Muối Chú Long - Tiền Giang,480317
Cà Phê Muối Chú Long - Tôn Đức Thắng,6483085
Cà Phê Muối Chú Long - Trà Vinh,600735
Cà Phê Muối Chú Long - Trần Hưng Đạo,146676
Cà Phê Muối Chú Long - Trương Định,6045624
Cà Phê Muối Chú Long - Vĩnh Long,590928
Cà Phê Muối Chú Long - Võ Văn Kiệt,2785325
Cà Phê Muối Chú Long - Vũng Tàu,1751902
(blank),
Grand Total,121321682
