Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 01 Hàng Đậu,1475051
Cà Phê Muối Chú Long - 101 Hùng Vương,81486
Cà Phê Muối Chú Long - 117 Lò Đúc,1521833
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,2092614
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,514570
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2490992
Cà Phê Muối Chú Long - 203 Tôn Đản,1229085
Cà Phê Muối Chú Long - 3/26 Quang Trung,2365369
Cà Phê Muối Chú Long - 35 Trần Phú,778454
Cà Phê Muối Chú Long - 368 Lê Đức Thọ,691882
Cà Phê Muối Chú Long - 417 Cộng Hoà,2091486
Cà Phê Muối Chú Long - 585 Quang Trung,4016601
Cà Phê Muối Chú Long - 59 Trường Chinh,1327927
Cà Phê Muối Chú Long - 82 Ngô Gia Tự,787701
Cà Phê Muối Chú Long - An Dương Vương,2737337
Cà Phê Muối Chú Long - Bà Rịa,16410
Cà Phê Muối Chú Long - Bà Triệu,534939
Cà Phê Muối Chú Long - Bạch Đằng,446667
Cà Phê Muối Chú Long - Bến Tre,159012
Cà Phê Muối Chú Long - Bình Long,3588798
Cà Phê Muối Chú Long - Cà Mau,500422
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,2294446
Cà Phê Muối Chú Long - Cần Thơ,1015748
Cà Phê Muối Chú Long - Classic,2049244
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2025088
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1733095
Cà Phê Muối Chú Long - Đoàn Thị Điểm,279542
Cà Phê Muối Chú Long - Đội Cấn,4863909
Cà Phê Muối Chú Long - Đồng Xoài,490049
Cà Phê Muối Chú Long - Đường Láng,6550605
Cà Phê Muối Chú Long - Hà Huy Giáp,3966230
Cà Phê Muối Chú Long - Hậu Giang,5144585
Cà Phê Muối Chú Long - Hoàng Diệu,1411295
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2624917
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2999151
Cà Phê Muối Chú Long - Kha Vạn Cân,1797987
Cà Phê Muối Chú Long - Kiên Giang,609262
Cà Phê Muối Chú Long - Lạc Long Quân,2253703
Cà Phê Muối Chú Long - Lê Duẩn,1264166
Cà Phê Muối Chú Long - Lê Văn Sỹ,4647362
Cà Phê Muối Chú Long - Lê Văn Việt,2466473
Cà Phê Muối Chú Long - Long An,1021222
Cà Phê Muối Chú Long - Long Xuyên,473639
Cà Phê Muối Chú Long - Ngô Tất Tố,862399
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5290580
Cà Phê Muối Chú Long - Nguyễn Huệ,3591444
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2793171
Cà Phê Muối Chú Long - Nha Trang,2962175
Cà Phê Muối Chú Long - Phan Thiết,1765714
Cà Phê Muối Chú Long - Phan Văn Trị,2492879
Cà Phê Muối Chú Long - Quảng Ngãi,655849
Cà Phê Muối Chú Long - Tân Kỳ Tân Quý,3345470
Cà Phê Muối Chú Long - Tây Ninh,281241
Cà Phê Muối Chú Long - Thanh Nhàn,7588419
Cà Phê Muối Chú Long - Thành Thái,5347923
Cà Phê Muối Chú Long - Thích Quảng Đức,601338
Cà Phê Muối Chú Long - Thuận An,1136848
Cà Phê Muối Chú Long - Tôn Đức Thắng,7993592
Cà Phê Muối Chú Long - Trà Vinh,499480
Cà Phê Muối Chú Long - Trần Hưng Đạo,608129
Cà Phê Muối Chú Long - Trương Định,7399793
Cà Phê Muối Chú Long - Vĩnh Long,565124
Cà Phê Muối Chú Long - Võ Văn Kiệt,2830142
Cà Phê Muối Chú Long - Vũng Tàu,1504479
(blank),
Grand Total,141546543
