Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 01 Hàng Đậu,2431773
Cà Phê Muối Chú Long - 101 Hùng Vương,147128
Cà Phê Muối Chú Long - 117 Lò Đúc,994441
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1321061
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,296519
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1912535
Cà Phê Muối Chú Long - 203 Tôn Đản,1156653
Cà Phê Muối Chú Long - 3/26 Quang Trung,2486729
Cà Phê Muối Chú Long - 35 Trần Phú,206128
Cà Phê Muối Chú Long - 368 Lê Đức Thọ,1211203
Cà Phê Muối Chú Long - 417 Cộng Hoà,3549889
Cà Phê Muối Chú Long - 585 Quang Trung,3955825
Cà Phê Muối Chú Long - 59 Trường Chinh,1907045
Cà Phê Muối Chú Long - 82 Ngô Gia Tự,604302
Cà Phê Muối Chú Long - An Dương Vương,2826557
Cà Phê Muối Chú Long - Bà Rịa,51419
Cà Phê Muối Chú Long - Bà Triệu,443193
Cà Phê Muối Chú Long - Bạch Đằng,946148
Cà Phê Muối Chú Long - Bến Tre,246495
Cà Phê Muối Chú Long - Bình Long,4533646
Cà Phê Muối Chú Long - Cà Mau,96197
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1926631
Cà Phê Muối Chú Long - Cần Thơ,1139598
Cà Phê Muối Chú Long - Classic,2112149
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2339105
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1719381
Cà Phê Muối Chú Long - Đội Cấn,5307291
Cà Phê Muối Chú Long - Đồng Xoài,438100
Cà Phê Muối Chú Long - Đường Láng,6062742
Cà Phê Muối Chú Long - Hà Huy Giáp,3900495
Cà Phê Muối Chú Long - Hậu Giang,5201707
Cà Phê Muối Chú Long - Hoàng Diệu,953260
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2550246
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,3049483
Cà Phê Muối Chú Long - Kha Vạn Cân,1952086
Cà Phê Muối Chú Long - Kiên Giang,827712
Cà Phê Muối Chú Long - Lạc Long Quân,2217081
Cà Phê Muối Chú Long - Lê Duẩn,743733
Cà Phê Muối Chú Long - Lê Văn Sỹ,4087153
Cà Phê Muối Chú Long - Lê Văn Việt,2122766
Cà Phê Muối Chú Long - Long An,788023
Cà Phê Muối Chú Long - Long Xuyên,343145
Cà Phê Muối Chú Long - Ngô Tất Tố,703346
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5299541
Cà Phê Muối Chú Long - Nguyễn Huệ,3945704
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2204536
Cà Phê Muối Chú Long - Nha Trang,3007812
Cà Phê Muối Chú Long - Phan Thiết,2002314
Cà Phê Muối Chú Long - Phan Văn Trị,2898962
Cà Phê Muối Chú Long - Quảng Ngãi,1262888
Cà Phê Muối Chú Long - Tân Kỳ Tân Quý,4733858
Cà Phê Muối Chú Long - Tây Ninh,391005
Cà Phê Muối Chú Long - Thanh Nhàn,7756376
Cà Phê Muối Chú Long - Thành Thái,5907186
Cà Phê Muối Chú Long - Thích Quảng Đức,449004
Cà Phê Muối Chú Long - Thuận An,2729594
Cà Phê Muối Chú Long - Tôn Đức Thắng,6500333
Cà Phê Muối Chú Long - Trà Vinh,448890
Cà Phê Muối Chú Long - Trần Hưng Đạo,664716
Cà Phê Muối Chú Long - Trương Định,7625955
Cà Phê Muối Chú Long - Vĩnh Long,546220
Cà Phê Muối Chú Long - Võ Văn Kiệt,3727900
Cà Phê Muối Chú Long - Vũng Tàu,1912614
(blank),
Grand Total,145825527
