Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 01 Hàng Đậu,857872
Cà Phê Muối Chú Long - 101 Hùng Vương,67905
Cà Phê Muối Chú Long - 117 Lò Đúc,1230594
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,795698
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,249626
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1170340
Cà Phê Muối Chú Long - 203 Tôn Đản,651135
Cà Phê Muối Chú Long - 3/26 Quang Trung,2012337
Cà Phê Muối Chú Long - 35 Trần Phú,507122
Cà Phê Muối Chú Long - 368 Lê Đức Thọ,1592627
Cà Phê Muối Chú Long - 417 Cộng Hoà,2344961
Cà Phê Muối Chú Long - 585 Quang Trung,6376978
Cà Phê Muối Chú Long - 59 Trường Chinh,1939908
Cà Phê Muối Chú Long - 82 Ngô Gia Tự,222939
Cà Phê Muối Chú Long - An Dương Vương,3355355
Cà Phê Muối Chú Long - Bà Rịa,267396
Cà Phê Muối Chú Long - Bà Triệu,527170
Cà Phê Muối Chú Long - Bạch Đằng,473073
Cà Phê Muối Chú Long - Bến Tre,282674
Cà Phê Muối Chú Long - Bình Long,5045111
Cà Phê Muối Chú Long - Cà Mau,263209
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1431187
Cà Phê Muối Chú Long - Cần Thơ,1107381
Cà Phê Muối Chú Long - Classic,2266026
Cà Phê Muối Chú Long - Công Trường Quốc Tế,1120167
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1495167
Cà Phê Muối Chú Long - Đoàn Thị Điểm,459943
Cà Phê Muối Chú Long - Đội Cấn,5301208
Cà Phê Muối Chú Long - Đồng Xoài,443761
Cà Phê Muối Chú Long - Đường Láng,4619070
Cà Phê Muối Chú Long - Hà Huy Giáp,3297025
Cà Phê Muối Chú Long - Hậu Giang,4352913
Cà Phê Muối Chú Long - Hoàng Diệu,1667775
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2207134
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2871023
Cà Phê Muối Chú Long - Kha Vạn Cân,2150061
Cà Phê Muối Chú Long - Kiên Giang,515099
Cà Phê Muối Chú Long - Lạc Long Quân,2230617
Cà Phê Muối Chú Long - Lê Duẩn,830857
Cà Phê Muối Chú Long - Lê Văn Sỹ,3424376
Cà Phê Muối Chú Long - Lê Văn Việt,2478587
Cà Phê Muối Chú Long - Long An,833302
Cà Phê Muối Chú Long - Long Xuyên,218805
Cà Phê Muối Chú Long - Ngô Tất Tố,599125
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,3820653
Cà Phê Muối Chú Long - Nguyễn Huệ,3347928
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,1989559
Cà Phê Muối Chú Long - Nha Trang,2407914
Cà Phê Muối Chú Long - Phan Thiết,2510125
Cà Phê Muối Chú Long - Phan Văn Trị,3519111
Cà Phê Muối Chú Long - Quảng Ngãi,1051210
Cà Phê Muối Chú Long - Tân Kỳ Tân Quý,3916899
Cà Phê Muối Chú Long - Tây Ninh,473186
Cà Phê Muối Chú Long - Thanh Nhàn,5228273
Cà Phê Muối Chú Long - Thành Thái,4550214
Cà Phê Muối Chú Long - Thích Quảng Đức,774150
Cà Phê Muối Chú Long - Thuận An,830937
Cà Phê Muối Chú Long - Tôn Đức Thắng,3450818
Cà Phê Muối Chú Long - Trà Vinh,612728
Cà Phê Muối Chú Long - Trần Hưng Đạo,590585
Cà Phê Muối Chú Long - Trương Định,3891546
Cà Phê Muối Chú Long - Vĩnh Long,470580
Cà Phê Muối Chú Long - Võ Văn Kiệt,1887054
Cà Phê Muối Chú Long - Vũng Tàu,3414909
(blank),
Grand Total,124893018
