Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1460508
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,73489
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1178704
Cà Phê Muối Chú Long - 3/26 Quang Trung,1347736
Cà Phê Muối Chú Long - 35 Trần Phú,572875
Cà Phê Muối Chú Long - 368 Lê Đức Thọ,1035949
Cà Phê Muối Chú Long - 417 Cộng Hoà,2564749
Cà Phê Muối Chú Long - 585 Quang Trung,4640590
Cà Phê Muối Chú Long - 59 Trường Chinh,1418176
Cà Phê Muối Chú Long - 82 Ngô Gia Tự,455190
Cà Phê Muối Chú Long - An Dương Vương,2345316
Cà Phê Muối Chú Long - Bà Rịa,186950
Cà Phê Muối Chú Long - Bà Triệu,536135
Cà Phê Muối Chú Long - Bạch Đằng,870618
Cà Phê Muối Chú Long - Bến Tre,427500
Cà Phê Muối Chú Long - Bình Long,4963547
Cà Phê Muối Chú Long - Cà Mau,851514
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1415001
Cà Phê Muối Chú Long - Cần Thơ,744014
Cà Phê Muối Chú Long - Classic,1980600
Cà Phê Muối Chú Long - Công Trường Quốc Tế,1169152
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,991567
Cà Phê Muối Chú Long - Đoàn Thị Điểm,442552
Cà Phê Muối Chú Long - Đội Cấn,3165936
Cà Phê Muối Chú Long - Đồng Xoài,480601
Cà Phê Muối Chú Long - Đường Láng,5157967
Cà Phê Muối Chú Long - Hà Huy Giáp,2885287
Cà Phê Muối Chú Long - Hậu Giang,3711345
Cà Phê Muối Chú Long - Hoàng Diệu,847066
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2203538
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,1893982
Cà Phê Muối Chú Long - Kha Vạn Cân,2149566
Cà Phê Muối Chú Long - Kiên Giang,479561
Cà Phê Muối Chú Long - Lạc Long Quân,1806597
Cà Phê Muối Chú Long - Lê Duẩn,1020599
Cà Phê Muối Chú Long - Lê Văn Sỹ,4124780
Cà Phê Muối Chú Long - Lê Văn Việt,2946516
Cà Phê Muối Chú Long - Long An,945571
Cà Phê Muối Chú Long - Long Xuyên,293901
Cà Phê Muối Chú Long - Ngô Tất Tố,645242
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,3358696
Cà Phê Muối Chú Long - Nguyễn Huệ,2689108
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,1833666
Cà Phê Muối Chú Long - Nha Trang,2340877
Cà Phê Muối Chú Long - Phan Thiết,2434170
Cà Phê Muối Chú Long - Phan Văn Trị,3009034
Cà Phê Muối Chú Long - Quảng Ngãi,762424
Cà Phê Muối Chú Long - Tân Kỳ Tân Quý,2851894
Cà Phê Muối Chú Long - Tây Ninh,464303
Cà Phê Muối Chú Long - Thanh Nhàn,5729246
Cà Phê Muối Chú Long - Thành Thái,4732033
Cà Phê Muối Chú Long - Thích Quảng Đức,524949
Cà Phê Muối Chú Long - Thuận An,969027
Cà Phê Muối Chú Long - Tôn Đức Thắng,4108116
Cà Phê Muối Chú Long - Trà Vinh,333717
Cà Phê Muối Chú Long - Trần Hưng Đạo,818382
Cà Phê Muối Chú Long - Trương Định,4930864
Cà Phê Muối Chú Long - Vĩnh Long,459874
Cà Phê Muối Chú Long - Võ Văn Kiệt,1779197
Cà Phê Muối Chú Long - Vũng Tàu,2218973
(blank),
Grand Total,112779037
