Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 01 Hàng Đậu,2514760
Cà Phê Muối Chú Long - 101 Hùng Vương,21881
Cà Phê Muối Chú Long - 117 Lò Đúc,1604071
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1594410
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,795557
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1652010
Cà Phê Muối Chú Long - 3/26 Quang Trung,2030350
Cà Phê Muối Chú Long - 35 Trần Phú,404941
Cà Phê Muối Chú Long - 368 Lê Đức Thọ,1777248
Cà Phê Muối Chú Long - 417 Cộng Hoà,3395160
Cà Phê Muối Chú Long - 585 Quang Trung,4546217
Cà Phê Muối Chú Long - 59 Trường Chinh,1848560
Cà Phê Muối Chú Long - 82 Ngô Gia Tự,280827
Cà Phê Muối Chú Long - An Dương Vương,3925447
Cà Phê Muối Chú Long - Bà Rịa,108120
Cà Phê Muối Chú Long - Bà Triệu,766888
Cà Phê Muối Chú Long - Bạch Đằng,1927305
Cà Phê Muối Chú Long - Bến Tre,281203
Cà Phê Muối Chú Long - Bình Long,4917724
Cà Phê Muối Chú Long - Cà Mau,336473
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,2649511
Cà Phê Muối Chú Long - Cần Thơ,1742469
Cà Phê Muối Chú Long - Classic,2139260
Cà Phê Muối Chú Long - Công Trường Quốc Tế,3751040
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1226150
Cà Phê Muối Chú Long - Đoàn Thị Điểm,449407
Cà Phê Muối Chú Long - Đội Cấn,8860800
Cà Phê Muối Chú Long - Đồng Xoài,196586
Cà Phê Muối Chú Long - Đường Láng,11706681
Cà Phê Muối Chú Long - Hà Huy Giáp,3606463
Cà Phê Muối Chú Long - Hậu Giang,5325056
Cà Phê Muối Chú Long - Hoàng Diệu,2262382
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,3384218
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,3087407
Cà Phê Muối Chú Long - Kha Vạn Cân,2397769
Cà Phê Muối Chú Long - Kiên Giang,859361
Cà Phê Muối Chú Long - Lạc Long Quân,2989407
Cà Phê Muối Chú Long - Lê Duẩn,1477582
Cà Phê Muối Chú Long - Lê Văn Sỹ,4104501
Cà Phê Muối Chú Long - Lê Văn Việt,2489335
Cà Phê Muối Chú Long - Long An,829158
Cà Phê Muối Chú Long - Long Xuyên,227747
Cà Phê Muối Chú Long - Ngô Tất Tố,1292223
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,6004694
Cà Phê Muối Chú Long - Nguyễn Huệ,4301334
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2864937
Cà Phê Muối Chú Long - Nha Trang,4151139
Cà Phê Muối Chú Long - Phan Thiết,2579869
Cà Phê Muối Chú Long - Phan Văn Trị,3162034
Cà Phê Muối Chú Long - Quảng Ngãi,885435
Cà Phê Muối Chú Long - Tân Kỳ Tân Quý,4035397
Cà Phê Muối Chú Long - Tây Ninh,474387
Cà Phê Muối Chú Long - Thanh Nhàn,11922803
Cà Phê Muối Chú Long - Thành Thái,6554294
Cà Phê Muối Chú Long - Thích Quảng Đức,815038
Cà Phê Muối Chú Long - Thuận An,1303233
Cà Phê Muối Chú Long - Tôn Đức Thắng,7884426
Cà Phê Muối Chú Long - Trà Vinh,590513
Cà Phê Muối Chú Long - Trần Hưng Đạo,506460
Cà Phê Muối Chú Long - Trương Định,11630220
Cà Phê Muối Chú Long - Vĩnh Long,798680
Cà Phê Muối Chú Long - Võ Văn Kiệt,3747917
Cà Phê Muối Chú Long - Vũng Tàu,2049205
(blank),
Grand Total,178045680
