Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 01 Hàng Đậu,1728566
Cà Phê Muối Chú Long - 101 Hùng Vương,175045
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,815965
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,479749
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1479255
Cà Phê Muối Chú Long - 3/26 Quang Trung,2352669
Cà Phê Muối Chú Long - 35 Trần Phú,251853
Cà Phê Muối Chú Long - 368 Lê Đức Thọ,1598938
Cà Phê Muối Chú Long - 417 Cộng Hoà,2389253
Cà Phê Muối Chú Long - 585 Quang Trung,4060320
Cà Phê Muối Chú Long - 59 Trường Chinh,1941947
Cà Phê Muối Chú Long - 82 Ngô Gia Tự,289079
Cà Phê Muối Chú Long - An Dương Vương,2972778
Cà Phê Muối Chú Long - Bà Rịa,44893
Cà Phê Muối Chú Long - Bà Triệu,496084
Cà Phê Muối Chú Long - Bạch Đằng,876732
Cà Phê Muối Chú Long - Bến Tre,324893
Cà Phê Muối Chú Long - Bình Long,4978705
Cà Phê Muối Chú Long - Cà Mau,241854
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1557516
Cà Phê Muối Chú Long - Cần Thơ,805882
Cà Phê Muối Chú Long - Classic,1962110
Cà Phê Muối Chú Long - Công Trường Quốc Tế,930914
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1057080
Cà Phê Muối Chú Long - Đoàn Thị Điểm,133245
Cà Phê Muối Chú Long - Đội Cấn,4814592
Cà Phê Muối Chú Long - Đồng Xoài,420483
Cà Phê Muối Chú Long - Đường Láng,6984055
Cà Phê Muối Chú Long - Hà Huy Giáp,2661006
Cà Phê Muối Chú Long - Hậu Giang,4642017
Cà Phê Muối Chú Long - Hoàng Diệu,1053985
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2856069
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,1832791
Cà Phê Muối Chú Long - Kha Vạn Cân,2297739
Cà Phê Muối Chú Long - Kiên Giang,874313
Cà Phê Muối Chú Long - Lạc Long Quân,2346590
Cà Phê Muối Chú Long - Lê Duẩn,592398
Cà Phê Muối Chú Long - Lê Văn Sỹ,3032992
Cà Phê Muối Chú Long - Lê Văn Việt,2641142
Cà Phê Muối Chú Long - Long An,544457
Cà Phê Muối Chú Long - Long Xuyên,326888
Cà Phê Muối Chú Long - Ngô Tất Tố,826178
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,4174941
Cà Phê Muối Chú Long - Nguyễn Huệ,2633874
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,1111308
Cà Phê Muối Chú Long - Nha Trang,2073710
Cà Phê Muối Chú Long - Phan Thiết,2787611
Cà Phê Muối Chú Long - Phan Văn Trị,3104234
Cà Phê Muối Chú Long - Quảng Ngãi,894212
Cà Phê Muối Chú Long - Tân Kỳ Tân Quý,4010027
Cà Phê Muối Chú Long - Tây Ninh,111704
Cà Phê Muối Chú Long - Thanh Nhàn,7282113
Cà Phê Muối Chú Long - Thành Thái,4542450
Cà Phê Muối Chú Long - Thích Quảng Đức,518892
Cà Phê Muối Chú Long - Thuận An,475600
Cà Phê Muối Chú Long - Tôn Đức Thắng,4797397
Cà Phê Muối Chú Long - Trà Vinh,375478
Cà Phê Muối Chú Long - Trần Hưng Đạo,484805
Cà Phê Muối Chú Long - Trương Định,4806279
Cà Phê Muối Chú Long - Vĩnh Long,410561
Cà Phê Muối Chú Long - Võ Văn Kiệt,2005725
Cà Phê Muối Chú Long - Vũng Tàu,2770028
(blank),
Grand Total,122063969
