Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1583274
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,362727
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2214394
Cà Phê Muối Chú Long - 417 Cộng Hoà,3018398
Cà Phê Muối Chú Long - An Dương Vương,2799882
Cà Phê Muối Chú Long - Bà Triệu,515247
Cà Phê Muối Chú Long - Bạch Đằng,765632
Cà Phê Muối Chú Long - Bến Tre,268790
Cà Phê Muối Chú Long - Bình Long,4083496
Cà Phê Muối Chú Long - Cà Mau,284068
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1948732
Cà Phê Muối Chú Long - Cần Thơ,967245
Cà Phê Muối Chú Long - Classic,1802516
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2344242
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1075322
Cà Phê Muối Chú Long - Đoàn Thị Điểm,240157
Cà Phê Muối Chú Long - Đội Cấn,6110866
Cà Phê Muối Chú Long - Đồng Xoài,416673
Cà Phê Muối Chú Long - Đường Láng,9348490
Cà Phê Muối Chú Long - Hà Huy Giáp,3893375
Cà Phê Muối Chú Long - Hậu Giang,4043284
Cà Phê Muối Chú Long - Hoàng Diệu,585946
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2892748
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,3211389
Cà Phê Muối Chú Long - Kha Vạn Cân,2504750
Cà Phê Muối Chú Long - Kiên Giang,316967
Cà Phê Muối Chú Long - Lạc Long Quân,1501120
Cà Phê Muối Chú Long - Lê Duẩn,814868
Cà Phê Muối Chú Long - Long An,1348822
Cà Phê Muối Chú Long - Long Xuyên,197190
Cà Phê Muối Chú Long - Ngô Tất Tố,923035
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,4877583
Cà Phê Muối Chú Long - Nguyễn Huệ,3345642
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2374533
Cà Phê Muối Chú Long - Nha Trang,3557661
Cà Phê Muối Chú Long - Phan Thiết,1764501
Cà Phê Muối Chú Long - Phan Văn Trị,2764059
Cà Phê Muối Chú Long - Quảng Ngãi,610011
Cà Phê Muối Chú Long - Tây Ninh,556482
Cà Phê Muối Chú Long - Thanh Nhàn,11769172
Cà Phê Muối Chú Long - Thích Quảng Đức,575233
Cà Phê Muối Chú Long - Thuận An,1208133
Cà Phê Muối Chú Long - Tiền Giang,366461
Cà Phê Muối Chú Long - Tôn Đức Thắng,8770803
Cà Phê Muối Chú Long - Trà Vinh,323192
Cà Phê Muối Chú Long - Trần Hưng Đạo,629291
Cà Phê Muối Chú Long - Trương Định,8240765
Cà Phê Muối Chú Long - Vĩnh Long,526226
Cà Phê Muối Chú Long - Võ Văn Kiệt,3646700
Cà Phê Muối Chú Long - Vũng Tàu,687202
(blank),
Grand Total,118977295
