Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1389140
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,358540
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1447541
Cà Phê Muối Chú Long - 417 Cộng Hoà,3775241
Cà Phê Muối Chú Long - An Dương Vương,3310024
Cà Phê Muối Chú Long - Bà Rịa,71527
Cà Phê Muối Chú Long - Bà Triệu,777443
Cà Phê Muối Chú Long - Bạch Đằng,788840
Cà Phê Muối Chú Long - Bến Tre,362766
Cà Phê Muối Chú Long - Bình Long,3894493
Cà Phê Muối Chú Long - Cà Mau,386307
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1743004
Cà Phê Muối Chú Long - Cần Thơ,1282053
Cà Phê Muối Chú Long - Classic,1779874
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2729249
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1299202
Cà Phê Muối Chú Long - Đoàn Thị Điểm,223332
Cà Phê Muối Chú Long - Đội Cấn,5693931
Cà Phê Muối Chú Long - Đồng Xoài,504913
Cà Phê Muối Chú Long - Đường Láng,7199496
Cà Phê Muối Chú Long - Hà Huy Giáp,3813812
Cà Phê Muối Chú Long - Hậu Giang,5185697
Cà Phê Muối Chú Long - Hoàng Diệu,631774
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2871435
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2995127
Cà Phê Muối Chú Long - Kha Vạn Cân,2495858
Cà Phê Muối Chú Long - Kiên Giang,626541
Cà Phê Muối Chú Long - Lạc Long Quân,2148921
Cà Phê Muối Chú Long - Lê Duẩn,939056
Cà Phê Muối Chú Long - Long An,412413
Cà Phê Muối Chú Long - Long Xuyên,412865
Cà Phê Muối Chú Long - Ngô Tất Tố,2145976
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,4000092
Cà Phê Muối Chú Long - Nguyễn Huệ,4439342
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2410736
Cà Phê Muối Chú Long - Nha Trang,2758173
Cà Phê Muối Chú Long - Phan Thiết,2993445
Cà Phê Muối Chú Long - Phan Văn Trị,3060217
Cà Phê Muối Chú Long - Quảng Ngãi,853498
Cà Phê Muối Chú Long - Tây Ninh,238725
Cà Phê Muối Chú Long - Thanh Nhàn,10234441
Cà Phê Muối Chú Long - Thích Quảng Đức,429814
Cà Phê Muối Chú Long - Thuận An,1350509
Cà Phê Muối Chú Long - Tiền Giang,1115680
Cà Phê Muối Chú Long - Tôn Đức Thắng,8275986
Cà Phê Muối Chú Long - Trà Vinh,510272
Cà Phê Muối Chú Long - Trần Hưng Đạo,646760
Cà Phê Muối Chú Long - Trương Định,7924392
Cà Phê Muối Chú Long - Vĩnh Long,504312
Cà Phê Muối Chú Long - Võ Văn Kiệt,3507384
Cà Phê Muối Chú Long - Vũng Tàu,1232404
(blank),
Grand Total,120182573
