Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1342433
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,647398
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2024027
Cà Phê Muối Chú Long - 417 Cộng Hoà,2966117
Cà Phê Muối Chú Long - An Dương Vương,3238308
Cà Phê Muối Chú Long - Bà Rịa,51419
Cà Phê Muối Chú Long - Bà Triệu,1037132
Cà Phê Muối Chú Long - Bạch Đằng,1599365
Cà Phê Muối Chú Long - Bến Tre,483221
Cà Phê Muối Chú Long - Bình Long,4304262
Cà Phê Muối Chú Long - Cà Mau,496456
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1705137
Cà Phê Muối Chú Long - Cần Thơ,1290879
Cà Phê Muối Chú Long - Classic,1944754
Cà Phê Muối Chú Long - Công Trường Quốc Tế,4004070
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1460416
Cà Phê Muối Chú Long - Đoàn Thị Điểm,73941
Cà Phê Muối Chú Long - Đội Cấn,5932807
Cà Phê Muối Chú Long - Đồng Xoài,400980
Cà Phê Muối Chú Long - Đường Láng,5869218
Cà Phê Muối Chú Long - Hà Huy Giáp,3728026
Cà Phê Muối Chú Long - Hậu Giang,4825086
Cà Phê Muối Chú Long - Hoàng Diệu,937983
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2829055
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2360451
Cà Phê Muối Chú Long - Kha Vạn Cân,2590852
Cà Phê Muối Chú Long - Kiên Giang,391132
Cà Phê Muối Chú Long - Lạc Long Quân,1729434
Cà Phê Muối Chú Long - Lê Duẩn,1240061
Cà Phê Muối Chú Long - Long An,794753
Cà Phê Muối Chú Long - Long Xuyên,613484
Cà Phê Muối Chú Long - Ngô Tất Tố,1418424
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5776947
Cà Phê Muối Chú Long - Nguyễn Huệ,3926908
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2294743
Cà Phê Muối Chú Long - Nha Trang,3424371
Cà Phê Muối Chú Long - Phan Thiết,2008322
Cà Phê Muối Chú Long - Phan Văn Trị,2009802
Cà Phê Muối Chú Long - Quảng Ngãi,851486
Cà Phê Muối Chú Long - Tây Ninh,259433
Cà Phê Muối Chú Long - Thanh Nhàn,10124333
Cà Phê Muối Chú Long - Thích Quảng Đức,1091525
Cà Phê Muối Chú Long - Thuận An,1160899
Cà Phê Muối Chú Long - Tiền Giang,791019
Cà Phê Muối Chú Long - Tôn Đức Thắng,8373934
Cà Phê Muối Chú Long - Trà Vinh,506482
Cà Phê Muối Chú Long - Trần Hưng Đạo,294294
Cà Phê Muối Chú Long - Trương Định,7840995
Cà Phê Muối Chú Long - Vĩnh Long,850158
Cà Phê Muối Chú Long - Võ Văn Kiệt,3507714
Cà Phê Muối Chú Long - Vũng Tàu,1379683
(blank),
Grand Total,120804129
