Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1372692
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,310101
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1445784
Cà Phê Muối Chú Long - 417 Cộng Hoà,3184856
Cà Phê Muối Chú Long - An Dương Vương,2982349
Cà Phê Muối Chú Long - Bà Rịa,118910
Cà Phê Muối Chú Long - Bà Triệu,889291
Cà Phê Muối Chú Long - Bạch Đằng,1200037
Cà Phê Muối Chú Long - Bến Tre,135169
Cà Phê Muối Chú Long - Bình Long,3816620
Cà Phê Muối Chú Long - Cà Mau,477072
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1365148
Cà Phê Muối Chú Long - Cần Thơ,1306785
Cà Phê Muối Chú Long - Classic,2282021
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2701876
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,934103
Cà Phê Muối Chú Long - Đoàn Thị Điểm,372044
Cà Phê Muối Chú Long - Đội Cấn,6809711
Cà Phê Muối Chú Long - Đồng Xoài,485370
Cà Phê Muối Chú Long - Đường Láng,7347702
Cà Phê Muối Chú Long - Hà Huy Giáp,4534929
Cà Phê Muối Chú Long - Hậu Giang,5075651
Cà Phê Muối Chú Long - Hoàng Diệu,547389
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,1981390
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2746342
Cà Phê Muối Chú Long - Kha Vạn Cân,2044554
Cà Phê Muối Chú Long - Kiên Giang,709420
Cà Phê Muối Chú Long - Lạc Long Quân,1524208
Cà Phê Muối Chú Long - Lê Duẩn,1272731
Cà Phê Muối Chú Long - Long An,615587
Cà Phê Muối Chú Long - Long Xuyên,118005
Cà Phê Muối Chú Long - Ngô Tất Tố,948561
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5466159
Cà Phê Muối Chú Long - Nguyễn Huệ,4886661
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2315582
Cà Phê Muối Chú Long - Nha Trang,3260385
Cà Phê Muối Chú Long - Phan Thiết,1509102
Cà Phê Muối Chú Long - Phan Văn Trị,2061620
Cà Phê Muối Chú Long - Quảng Ngãi,615596
Cà Phê Muối Chú Long - Tây Ninh,330472
Cà Phê Muối Chú Long - Thanh Nhàn,10423923
Cà Phê Muối Chú Long - Thích Quảng Đức,893884
Cà Phê Muối Chú Long - Thuận An,1168723
Cà Phê Muối Chú Long - Tiền Giang,470320
Cà Phê Muối Chú Long - Tôn Đức Thắng,9693599
Cà Phê Muối Chú Long - Trà Vinh,402943
Cà Phê Muối Chú Long - Trần Hưng Đạo,369971
Cà Phê Muối Chú Long - Trương Định,10358324
Cà Phê Muối Chú Long - Vĩnh Long,420937
Cà Phê Muối Chú Long - Võ Văn Kiệt,3034537
Cà Phê Muối Chú Long - Vũng Tàu,611150
(blank),
Grand Total,119950296
