Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1450104
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,729622
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2125303
Cà Phê Muối Chú Long - 417 Cộng Hoà,4102433
Cà Phê Muối Chú Long - 59 Trường Chinh,82241
Cà Phê Muối Chú Long - An Dương Vương,3815242
Cà Phê Muối Chú Long - Bà Triệu,1625392
Cà Phê Muối Chú Long - Bạch Đằng,947282
Cà Phê Muối Chú Long - Bến Tre,321626
Cà Phê Muối Chú Long - Bình Long,4501308
Cà Phê Muối Chú Long - Cà Mau,215756
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1867418
Cà Phê Muối Chú Long - Cần Thơ,1076777
Cà Phê Muối Chú Long - Classic,2616920
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2419793
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1469444
Cà Phê Muối Chú Long - Đoàn Thị Điểm,32066
Cà Phê Muối Chú Long - Đội Cấn,7797328
Cà Phê Muối Chú Long - Đồng Xoài,557767
Cà Phê Muối Chú Long - Đường Láng,7673733
Cà Phê Muối Chú Long - Hà Huy Giáp,4469147
Cà Phê Muối Chú Long - Hậu Giang,5510988
Cà Phê Muối Chú Long - Hoàng Diệu,1075266
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,3568617
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2315067
Cà Phê Muối Chú Long - Kha Vạn Cân,2749932
Cà Phê Muối Chú Long - Kiên Giang,293254
Cà Phê Muối Chú Long - Lạc Long Quân,3222928
Cà Phê Muối Chú Long - Lê Duẩn,1165808
Cà Phê Muối Chú Long - Long An,738676
Cà Phê Muối Chú Long - Long Xuyên,327999
Cà Phê Muối Chú Long - Ngô Tất Tố,1351990
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,6156986
Cà Phê Muối Chú Long - Nguyễn Huệ,5616390
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2210063
Cà Phê Muối Chú Long - Nha Trang,3461133
Cà Phê Muối Chú Long - Phan Thiết,2255712
Cà Phê Muối Chú Long - Phan Văn Trị,3474307
Cà Phê Muối Chú Long - Quảng Ngãi,938315
Cà Phê Muối Chú Long - Tây Ninh,255644
Cà Phê Muối Chú Long - Thanh Nhàn,11355250
Cà Phê Muối Chú Long - Thích Quảng Đức,926756
Cà Phê Muối Chú Long - Thuận An,1596821
Cà Phê Muối Chú Long - Tiền Giang,529530
Cà Phê Muối Chú Long - Tôn Đức Thắng,9612031
Cà Phê Muối Chú Long - Trà Vinh,440743
Cà Phê Muối Chú Long - Trần Hưng Đạo,767622
Cà Phê Muối Chú Long - Trương Định,9747307
Cà Phê Muối Chú Long - Vĩnh Long,512804
Cà Phê Muối Chú Long - Võ Văn Kiệt,3208117
Cà Phê Muối Chú Long - Vũng Tàu,681770
(blank),
Grand Total,135964528
