Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1150704
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,471790
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2112437
Cà Phê Muối Chú Long - 417 Cộng Hoà,3354613
Cà Phê Muối Chú Long - An Dương Vương,3482602
Cà Phê Muối Chú Long - Bà Rịa,21881
Cà Phê Muối Chú Long - Bà Triệu,1060828
Cà Phê Muối Chú Long - Bạch Đằng,1694430
Cà Phê Muối Chú Long - Bến Tre,435613
Cà Phê Muối Chú Long - Bình Long,4306083
Cà Phê Muối Chú Long - Cà Mau,689110
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1840836
Cà Phê Muối Chú Long - Cần Thơ,1403023
Cà Phê Muối Chú Long - Classic,1285671
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2631215
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,989630
Cà Phê Muối Chú Long - Đoàn Thị Điểm,287540
Cà Phê Muối Chú Long - Đội Cấn,7846461
Cà Phê Muối Chú Long - Đồng Xoài,550901
Cà Phê Muối Chú Long - Đường Láng,9002368
Cà Phê Muối Chú Long - Hà Huy Giáp,4260941
Cà Phê Muối Chú Long - Hậu Giang,4808443
Cà Phê Muối Chú Long - Hoàng Diệu,1313588
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2589230
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,3188108
Cà Phê Muối Chú Long - Kha Vạn Cân,2477662
Cà Phê Muối Chú Long - Kiên Giang,463191
Cà Phê Muối Chú Long - Lạc Long Quân,2442022
Cà Phê Muối Chú Long - Lê Duẩn,1113381
Cà Phê Muối Chú Long - Long An,600194
Cà Phê Muối Chú Long - Long Xuyên,218201
Cà Phê Muối Chú Long - Ngô Tất Tố,1337569
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5604362
Cà Phê Muối Chú Long - Nguyễn Huệ,3972855
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2572625
Cà Phê Muối Chú Long - Nha Trang,3600671
Cà Phê Muối Chú Long - Phan Thiết,2601365
Cà Phê Muối Chú Long - Phan Văn Trị,2750034
Cà Phê Muối Chú Long - Quảng Ngãi,948333
Cà Phê Muối Chú Long - Tây Ninh,443318
Cà Phê Muối Chú Long - Thanh Nhàn,10097508
Cà Phê Muối Chú Long - Thích Quảng Đức,906497
Cà Phê Muối Chú Long - Thuận An,1016389
Cà Phê Muối Chú Long - Tiền Giang,565539
Cà Phê Muối Chú Long - Tôn Đức Thắng,9628621
Cà Phê Muối Chú Long - Trà Vinh,797016
Cà Phê Muối Chú Long - Trần Hưng Đạo,450512
Cà Phê Muối Chú Long - Trương Định,8719054
Cà Phê Muối Chú Long - Vĩnh Long,667506
Cà Phê Muối Chú Long - Võ Văn Kiệt,3063167
Cà Phê Muối Chú Long - Vũng Tàu,941421
(blank),
Grand Total,128777059
