Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1135306
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,341941
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2216554
Cà Phê Muối Chú Long - 417 Cộng Hoà,2985856
Cà Phê Muối Chú Long - 59 Trường Chinh,1272579
Cà Phê Muối Chú Long - An Dương Vương,2865450
Cà Phê Muối Chú Long - Bà Rịa,8300
Cà Phê Muối Chú Long - Bà Triệu,821959
Cà Phê Muối Chú Long - Bạch Đằng,1229379
Cà Phê Muối Chú Long - Bến Tre,169479
Cà Phê Muối Chú Long - Bình Long,4143202
Cà Phê Muối Chú Long - Cà Mau,348675
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,2382625
Cà Phê Muối Chú Long - Cần Thơ,1228168
Cà Phê Muối Chú Long - Classic,2890515
Cà Phê Muối Chú Long - Công Trường Quốc Tế,3431383
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1515296
Cà Phê Muối Chú Long - Đoàn Thị Điểm,435669
Cà Phê Muối Chú Long - Đội Cấn,7606939
Cà Phê Muối Chú Long - Đồng Xoài,721782
Cà Phê Muối Chú Long - Đường Láng,8399973
Cà Phê Muối Chú Long - Hà Huy Giáp,3853559
Cà Phê Muối Chú Long - Hậu Giang,3932036
Cà Phê Muối Chú Long - Hoàng Diệu,1077342
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,3584485
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2794260
Cà Phê Muối Chú Long - Kha Vạn Cân,3041890
Cà Phê Muối Chú Long - Kiên Giang,452803
Cà Phê Muối Chú Long - Lạc Long Quân,2206269
Cà Phê Muối Chú Long - Lê Duẩn,1241304
Cà Phê Muối Chú Long - Long An,1340773
Cà Phê Muối Chú Long - Long Xuyên,374817
Cà Phê Muối Chú Long - Ngô Tất Tố,1130501
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,6206893
Cà Phê Muối Chú Long - Nguyễn Huệ,4547869
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2405558
Cà Phê Muối Chú Long - Nha Trang,2868266
Cà Phê Muối Chú Long - Phan Thiết,2190507
Cà Phê Muối Chú Long - Phan Văn Trị,2824652
Cà Phê Muối Chú Long - Quảng Ngãi,690405
Cà Phê Muối Chú Long - Tây Ninh,333226
Cà Phê Muối Chú Long - Thanh Nhàn,11978209
Cà Phê Muối Chú Long - Thích Quảng Đức,844743
Cà Phê Muối Chú Long - Thuận An,1201129
Cà Phê Muối Chú Long - Tiền Giang,627321
Cà Phê Muối Chú Long - Tôn Đức Thắng,9276777
Cà Phê Muối Chú Long - Trà Vinh,613414
Cà Phê Muối Chú Long - Trần Hưng Đạo,636487
Cà Phê Muối Chú Long - Trương Định,10037127
Cà Phê Muối Chú Long - Vĩnh Long,613901
Cà Phê Muối Chú Long - Võ Văn Kiệt,2603062
Cà Phê Muối Chú Long - Vũng Tàu,863080
(blank),
Grand Total,132543695
