Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1959817
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,288445
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1758556
Cà Phê Muối Chú Long - 417 Cộng Hoà,2763508
Cà Phê Muối Chú Long - An Dương Vương,2599344
Cà Phê Muối Chú Long - Bà Rịa,66396
Cà Phê Muối Chú Long - Bà Triệu,826556
Cà Phê Muối Chú Long - Bạch Đằng,365895
Cà Phê Muối Chú Long - Bến Tre,207298
Cà Phê Muối Chú Long - Bình Long,4855069
Cà Phê Muối Chú Long - Cà Mau,392679
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1717171
Cà Phê Muối Chú Long - Cần Thơ,883522
Cà Phê Muối Chú Long - Classic,1559407
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2374128
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1263359
Cà Phê Muối Chú Long - Đoàn Thị Điểm,95482
Cà Phê Muối Chú Long - Đội Cấn,5869957
Cà Phê Muối Chú Long - Đồng Xoài,587378
Cà Phê Muối Chú Long - Đường Láng,8115255
Cà Phê Muối Chú Long - Hà Huy Giáp,4455503
Cà Phê Muối Chú Long - Hậu Giang,4553935
Cà Phê Muối Chú Long - Hoàng Diệu,1014670
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2716255
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2668473
Cà Phê Muối Chú Long - Kha Vạn Cân,1273471
Cà Phê Muối Chú Long - Kiên Giang,479258
Cà Phê Muối Chú Long - Lạc Long Quân,1918161
Cà Phê Muối Chú Long - Lê Duẩn,1106400
Cà Phê Muối Chú Long - Long An,940044
Cà Phê Muối Chú Long - Long Xuyên,476491
Cà Phê Muối Chú Long - Ngô Tất Tố,1104536
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5098703
Cà Phê Muối Chú Long - Nguyễn Huệ,5789148
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2193786
Cà Phê Muối Chú Long - Nha Trang,2928572
Cà Phê Muối Chú Long - Phan Thiết,1512424
Cà Phê Muối Chú Long - Phan Văn Trị,1593970
Cà Phê Muối Chú Long - Quảng Ngãi,696747
Cà Phê Muối Chú Long - Tây Ninh,29426
Cà Phê Muối Chú Long - Thanh Nhàn,11649422
Cà Phê Muối Chú Long - Thích Quảng Đức,626389
Cà Phê Muối Chú Long - Thuận An,1123803
Cà Phê Muối Chú Long - Tiền Giang,477070
Cà Phê Muối Chú Long - Tôn Đức Thắng,8434756
Cà Phê Muối Chú Long - Trà Vinh,213185
Cà Phê Muối Chú Long - Trần Hưng Đạo,1367004
Cà Phê Muối Chú Long - Trương Định,8802938
Cà Phê Muối Chú Long - Vĩnh Long,496121
Cà Phê Muối Chú Long - Võ Văn Kiệt,923057
Cà Phê Muối Chú Long - Vũng Tàu,1002074
(blank),
Grand Total,116215014
