Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1338058
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,540901
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2138873
Cà Phê Muối Chú Long - 417 Cộng Hoà,3718715
Cà Phê Muối Chú Long - An Dương Vương,2674435
Cà Phê Muối Chú Long - Bà Rịa,18863
Cà Phê Muối Chú Long - Bà Triệu,1208068
Cà Phê Muối Chú Long - Bạch Đằng,1007072
Cà Phê Muối Chú Long - Bến Tre,413239
Cà Phê Muối Chú Long - Bình Long,5076936
Cà Phê Muối Chú Long - Cà Mau,337927
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1745226
Cà Phê Muối Chú Long - Cần Thơ,821394
Cà Phê Muối Chú Long - Classic,2013722
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2750035
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1606187
Cà Phê Muối Chú Long - Đoàn Thị Điểm,182363
Cà Phê Muối Chú Long - Đội Cấn,6924499
Cà Phê Muối Chú Long - Đồng Xoài,209676
Cà Phê Muối Chú Long - Đường Láng,10629407
Cà Phê Muối Chú Long - Hà Huy Giáp,2800333
Cà Phê Muối Chú Long - Hậu Giang,5132426
Cà Phê Muối Chú Long - Hoàng Diệu,960934
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2746801
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2701828
Cà Phê Muối Chú Long - Kha Vạn Cân,2002075
Cà Phê Muối Chú Long - Kiên Giang,535885
Cà Phê Muối Chú Long - Lạc Long Quân,2532754
Cà Phê Muối Chú Long - Lê Duẩn,782981
Cà Phê Muối Chú Long - Long An,636236
Cà Phê Muối Chú Long - Long Xuyên,246081
Cà Phê Muối Chú Long - Ngô Tất Tố,1018377
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5420892
Cà Phê Muối Chú Long - Nguyễn Huệ,6142107
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2330270
Cà Phê Muối Chú Long - Nha Trang,3592716
Cà Phê Muối Chú Long - Phan Thiết,2194867
Cà Phê Muối Chú Long - Phan Văn Trị,2126648
Cà Phê Muối Chú Long - Quảng Ngãi,721604
Cà Phê Muối Chú Long - Tây Ninh,68282
Cà Phê Muối Chú Long - Thanh Nhàn,11070261
Cà Phê Muối Chú Long - Thích Quảng Đức,548827
Cà Phê Muối Chú Long - Thuận An,620768
Cà Phê Muối Chú Long - Tiền Giang,482001
Cà Phê Muối Chú Long - Tôn Đức Thắng,8123195
Cà Phê Muối Chú Long - Trà Vinh,279543
Cà Phê Muối Chú Long - Trần Hưng Đạo,425299
Cà Phê Muối Chú Long - Trương Định,9450564
Cà Phê Muối Chú Long - Vĩnh Long,644833
Cà Phê Muối Chú Long - Võ Văn Kiệt,246069
Cà Phê Muối Chú Long - Vũng Tàu,693339
(blank),
Grand Total,122634392
