Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1165714
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,306706
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2593135
Cà Phê Muối Chú Long - 417 Cộng Hoà,3929813
Cà Phê Muối Chú Long - An Dương Vương,2425098
Cà Phê Muối Chú Long - Bà Rịa,25653
Cà Phê Muối Chú Long - Bà Triệu,1008318
Cà Phê Muối Chú Long - Bạch Đằng,1059861
Cà Phê Muối Chú Long - Bến Tre,305199
Cà Phê Muối Chú Long - Bình Long,3769896
Cà Phê Muối Chú Long - Cà Mau,322740
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1870107
Cà Phê Muối Chú Long - Cần Thơ,996332
Cà Phê Muối Chú Long - Classic,2554240
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2520017
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1715377
Cà Phê Muối Chú Long - Đoàn Thị Điểm,192399
Cà Phê Muối Chú Long - Đội Cấn,8390554
Cà Phê Muối Chú Long - Đồng Xoài,511179
Cà Phê Muối Chú Long - Đường Láng,9996737
Cà Phê Muối Chú Long - Hà Huy Giáp,3862200
Cà Phê Muối Chú Long - Hậu Giang,4362215
Cà Phê Muối Chú Long - Hoàng Diệu,960831
Cà Phê Muối Chú Long - Hùng Vương,252387
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2311814
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,3285061
Cà Phê Muối Chú Long - Kha Vạn Cân,2477424
Cà Phê Muối Chú Long - Kiên Giang,376877
Cà Phê Muối Chú Long - Lạc Long Quân,1618754
Cà Phê Muối Chú Long - Lê Duẩn,1235135
Cà Phê Muối Chú Long - Long An,806948
Cà Phê Muối Chú Long - Long Xuyên,167594
Cà Phê Muối Chú Long - Ngô Tất Tố,1127990
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,6122820
Cà Phê Muối Chú Long - Nguyễn Huệ,3850969
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2080214
Cà Phê Muối Chú Long - Nha Trang,3921170
Cà Phê Muối Chú Long - Phan Thiết,1853903
Cà Phê Muối Chú Long - Phan Văn Trị,2712499
Cà Phê Muối Chú Long - Quảng Ngãi,1212681
Cà Phê Muối Chú Long - Tây Ninh,264454
Cà Phê Muối Chú Long - Thanh Nhàn,11092378
Cà Phê Muối Chú Long - Thích Quảng Đức,889941
Cà Phê Muối Chú Long - Thuận An,865422
Cà Phê Muối Chú Long - Tiền Giang,257099
Cà Phê Muối Chú Long - Tôn Đức Thắng,9933471
Cà Phê Muối Chú Long - Trà Vinh,490430
Cà Phê Muối Chú Long - Trần Hưng Đạo,715558
Cà Phê Muối Chú Long - Trương Định,11670278
Cà Phê Muối Chú Long - Vĩnh Long,730549
Cà Phê Muối Chú Long - Võ Văn Kiệt,3228404
Cà Phê Muối Chú Long - Vũng Tàu,761678
(blank),
Grand Total,131158223
