Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1863258
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,319533
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2037549
Cà Phê Muối Chú Long - 417 Cộng Hoà,4409191
Cà Phê Muối Chú Long - An Dương Vương,3411188
Cà Phê Muối Chú Long - Bà Rịa,79223
Cà Phê Muối Chú Long - Bà Triệu,1068185
Cà Phê Muối Chú Long - Bạch Đằng,235124
Cà Phê Muối Chú Long - Bến Tre,302558
Cà Phê Muối Chú Long - Bình Long,4587179
Cà Phê Muối Chú Long - Cà Mau,203341
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1601065
Cà Phê Muối Chú Long - Cần Thơ,1298903
Cà Phê Muối Chú Long - Classic,2003228
Cà Phê Muối Chú Long - Công Trường Quốc Tế,3695572
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1447221
Cà Phê Muối Chú Long - Đoàn Thị Điểm,106387
Cà Phê Muối Chú Long - Đội Cấn,8175099
Cà Phê Muối Chú Long - Đồng Xoài,299916
Cà Phê Muối Chú Long - Đường Láng,11413072
Cà Phê Muối Chú Long - Hà Huy Giáp,4167127
Cà Phê Muối Chú Long - Hậu Giang,4885730
Cà Phê Muối Chú Long - Hoàng Diệu,1552765
Cà Phê Muối Chú Long - Hùng Vương,621451
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2315205
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,4697844
Cà Phê Muối Chú Long - Kha Vạn Cân,2289141
Cà Phê Muối Chú Long - Kiên Giang,509594
Cà Phê Muối Chú Long - Lạc Long Quân,2206548
Cà Phê Muối Chú Long - Lê Duẩn,1914001
Cà Phê Muối Chú Long - Long An,487073
Cà Phê Muối Chú Long - Long Xuyên,246725
Cà Phê Muối Chú Long - Ngô Tất Tố,1174770
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,6623057
Cà Phê Muối Chú Long - Nguyễn Huệ,4425179
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,3558025
Cà Phê Muối Chú Long - Nha Trang,4400653
Cà Phê Muối Chú Long - Phan Thiết,2665039
Cà Phê Muối Chú Long - Phan Văn Trị,2732934
Cà Phê Muối Chú Long - Quảng Ngãi,1307844
Cà Phê Muối Chú Long - Tây Ninh,315005
Cà Phê Muối Chú Long - Thanh Nhàn,12687385
Cà Phê Muối Chú Long - Thích Quảng Đức,830713
Cà Phê Muối Chú Long - Thuận An,1299900
Cà Phê Muối Chú Long - Tiền Giang,428280
Cà Phê Muối Chú Long - Tôn Đức Thắng,11024452
Cà Phê Muối Chú Long - Trà Vinh,524573
Cà Phê Muối Chú Long - Trần Hưng Đạo,673212
Cà Phê Muối Chú Long - Trương Định,12125339
Cà Phê Muối Chú Long - Vĩnh Long,673777
Cà Phê Muối Chú Long - Võ Văn Kiệt,4232519
Cà Phê Muối Chú Long - Vũng Tàu,881266
(blank),
Grand Total,147033918
