Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1142995
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,295953
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1163292
Cà Phê Muối Chú Long - 417 Cộng Hoà,2209710
Cà Phê Muối Chú Long - An Dương Vương,1326376
Cà Phê Muối Chú Long - Bà Rịa,95068
Cà Phê Muối Chú Long - Bà Triệu,410260
Cà Phê Muối Chú Long - Bạch Đằng,460075
Cà Phê Muối Chú Long - Bến Tre,100350
Cà Phê Muối Chú Long - Bình Long,3684320
Cà Phê Muối Chú Long - Cà Mau,383098
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,986399
Cà Phê Muối Chú Long - Cần Thơ,831615
Cà Phê Muối Chú Long - Classic,1541413
Cà Phê Muối Chú Long - Công Trường Quốc Tế,858285
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1639326
Cà Phê Muối Chú Long - Đoàn Thị Điểm,271621
Cà Phê Muối Chú Long - Đội Cấn,3830139
Cà Phê Muối Chú Long - Đồng Xoài,320738
Cà Phê Muối Chú Long - Đường Láng,4797714
Cà Phê Muối Chú Long - Hà Huy Giáp,3407064
Cà Phê Muối Chú Long - Hậu Giang,3201112
Cà Phê Muối Chú Long - Hoàng Diệu,657020
Cà Phê Muối Chú Long - Hùng Vương,89032
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,1977912
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,1757544
Cà Phê Muối Chú Long - Kha Vạn Cân,1727096
Cà Phê Muối Chú Long - Kiên Giang,506538
Cà Phê Muối Chú Long - Lạc Long Quân,1689900
Cà Phê Muối Chú Long - Lê Duẩn,956897
Cà Phê Muối Chú Long - Long An,1029745
Cà Phê Muối Chú Long - Long Xuyên,640118
Cà Phê Muối Chú Long - Ngô Tất Tố,799849
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,2841217
Cà Phê Muối Chú Long - Nguyễn Huệ,2350635
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,1408959
Cà Phê Muối Chú Long - Phan Thiết,1967313
Cà Phê Muối Chú Long - Phan Văn Trị,710002
Cà Phê Muối Chú Long - Quảng Ngãi,1490933
Cà Phê Muối Chú Long - Tây Ninh,349146
Cà Phê Muối Chú Long - Thanh Nhàn,6736941
Cà Phê Muối Chú Long - Thích Quảng Đức,860097
Cà Phê Muối Chú Long - Thuận An,856849
Cà Phê Muối Chú Long - Tiền Giang,628235
Cà Phê Muối Chú Long - Tôn Đức Thắng,4858474
Cà Phê Muối Chú Long - Trà Vinh,360350
Cà Phê Muối Chú Long - Trần Hưng Đạo,294898
Cà Phê Muối Chú Long - Trương Định,6939729
Cà Phê Muối Chú Long - Vĩnh Long,342826
Cà Phê Muối Chú Long - Võ Văn Kiệt,2626160
Cà Phê Muối Chú Long - Vũng Tàu,979458
(blank),
Grand Total,81390796
