Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,979010
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,295766
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1888533
Cà Phê Muối Chú Long - 417 Cộng Hoà,3177276
Cà Phê Muối Chú Long - An Dương Vương,1772815
Cà Phê Muối Chú Long - Bà Rịa,136565
Cà Phê Muối Chú Long - Bà Triệu,728811
Cà Phê Muối Chú Long - Bạch Đằng,492989
Cà Phê Muối Chú Long - Bến Tre,206545
Cà Phê Muối Chú Long - Bình Long,3342327
Cà Phê Muối Chú Long - Cà Mau,413900
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1102560
Cà Phê Muối Chú Long - Cần Thơ,1345845
Cà Phê Muối Chú Long - Classic,1472819
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2658119
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1502709
Cà Phê Muối Chú Long - Đoàn Thị Điểm,424030
Cà Phê Muối Chú Long - Đội Cấn,7329934
Cà Phê Muối Chú Long - Đồng Xoài,294936
Cà Phê Muối Chú Long - Đường Láng,9235239
Cà Phê Muối Chú Long - Hà Huy Giáp,4476618
Cà Phê Muối Chú Long - Hậu Giang,4220896
Cà Phê Muối Chú Long - Hoàng Diệu,1357205
Cà Phê Muối Chú Long - Hùng Vương,902502
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,1632747
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,3523201
Cà Phê Muối Chú Long - Kha Vạn Cân,1826617
Cà Phê Muối Chú Long - Kiên Giang,388341
Cà Phê Muối Chú Long - Lạc Long Quân,1265303
Cà Phê Muối Chú Long - Lê Duẩn,962899
Cà Phê Muối Chú Long - Long An,347221
Cà Phê Muối Chú Long - Long Xuyên,246535
Cà Phê Muối Chú Long - Ngô Tất Tố,1089544
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5329714
Cà Phê Muối Chú Long - Nguyễn Huệ,4153674
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2430517
Cà Phê Muối Chú Long - Phan Thiết,2282087
Cà Phê Muối Chú Long - Phan Văn Trị,1081389
Cà Phê Muối Chú Long - Quảng Ngãi,840554
Cà Phê Muối Chú Long - Tây Ninh,292558
Cà Phê Muối Chú Long - Thanh Nhàn,9913627
Cà Phê Muối Chú Long - Thích Quảng Đức,1045402
Cà Phê Muối Chú Long - Thuận An,974063
Cà Phê Muối Chú Long - Tiền Giang,760387
Cà Phê Muối Chú Long - Tôn Đức Thắng,7457958
Cà Phê Muối Chú Long - Trà Vinh,222766
Cà Phê Muối Chú Long - Trần Hưng Đạo,362501
Cà Phê Muối Chú Long - Trương Định,9224582
Cà Phê Muối Chú Long - Vĩnh Long,279769
Cà Phê Muối Chú Long - Võ Văn Kiệt,2872813
Cà Phê Muối Chú Long - Vũng Tàu,583233
(blank),
Grand Total,111147951
