Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1127003
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,386682
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1812758
Cà Phê Muối Chú Long - 417 Cộng Hoà,3134852
Cà Phê Muối Chú Long - An Dương Vương,1852019
Cà Phê Muối Chú Long - Bà Triệu,695462
Cà Phê Muối Chú Long - Bạch Đằng,503612
Cà Phê Muối Chú Long - Bến Tre,149202
Cà Phê Muối Chú Long - Bình Long,3400483
Cà Phê Muối Chú Long - Cà Mau,479675
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1725029
Cà Phê Muối Chú Long - Cần Thơ,1481236
Cà Phê Muối Chú Long - Classic,1819306
Cà Phê Muối Chú Long - Công Trường Quốc Tế,1644709
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1106613
Cà Phê Muối Chú Long - Đoàn Thị Điểm,397435
Cà Phê Muối Chú Long - Đội Cấn,7963979
Cà Phê Muối Chú Long - Đồng Xoài,370838
Cà Phê Muối Chú Long - Đường Láng,9255562
Cà Phê Muối Chú Long - Hà Huy Giáp,3483309
Cà Phê Muối Chú Long - Hậu Giang,3897262
Cà Phê Muối Chú Long - Hoàng Diệu,859234
Cà Phê Muối Chú Long - Hùng Vương,876546
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,1628600
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,3020886
Cà Phê Muối Chú Long - Kha Vạn Cân,2376330
Cà Phê Muối Chú Long - Kiên Giang,434406
Cà Phê Muối Chú Long - Lạc Long Quân,1611640
Cà Phê Muối Chú Long - Lê Duẩn,1190683
Cà Phê Muối Chú Long - Long An,838589
Cà Phê Muối Chú Long - Long Xuyên,296897
Cà Phê Muối Chú Long - Ngô Tất Tố,1317365
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,4914502
Cà Phê Muối Chú Long - Nguyễn Huệ,4789896
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2340757
Cà Phê Muối Chú Long - Phan Thiết,1905579
Cà Phê Muối Chú Long - Phan Văn Trị,1292352
Cà Phê Muối Chú Long - Quảng Ngãi,816933
Cà Phê Muối Chú Long - Tây Ninh,346128
Cà Phê Muối Chú Long - Thanh Nhàn,11300137
Cà Phê Muối Chú Long - Thích Quảng Đức,1082713
Cà Phê Muối Chú Long - Thuận An,1498779
Cà Phê Muối Chú Long - Tiền Giang,298028
Cà Phê Muối Chú Long - Tôn Đức Thắng,11500942
Cà Phê Muối Chú Long - Trà Vinh,284449
Cà Phê Muối Chú Long - Trần Hưng Đạo,288409
Cà Phê Muối Chú Long - Trương Định,9328909
Cà Phê Muối Chú Long - Vĩnh Long,446098
Cà Phê Muối Chú Long - Võ Văn Kiệt,2957574
Cà Phê Muối Chú Long - Vũng Tàu,643594
(blank),
Grand Total,117173981
