Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1658025
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,565877
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1830434
Cà Phê Muối Chú Long - 417 Cộng Hoà,3551836
Cà Phê Muối Chú Long - An Dương Vương,1822883
Cà Phê Muối Chú Long - Bà Rịa,27162
Cà Phê Muối Chú Long - Bà Triệu,713196
Cà Phê Muối Chú Long - Bạch Đằng,787328
Cà Phê Muối Chú Long - Bến Tre,239176
Cà Phê Muối Chú Long - Bình Long,4129030
Cà Phê Muối Chú Long - Cà Mau,63377
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,915216
Cà Phê Muối Chú Long - Cần Thơ,1387911
Cà Phê Muối Chú Long - Classic,1855334
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2348013
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1580309
Cà Phê Muối Chú Long - Đoàn Thị Điểm,217298
Cà Phê Muối Chú Long - Đội Cấn,9036693
Cà Phê Muối Chú Long - Đồng Xoài,287466
Cà Phê Muối Chú Long - Đường Láng,10466112
Cà Phê Muối Chú Long - Hà Huy Giáp,3232296
Cà Phê Muối Chú Long - Hậu Giang,3821572
Cà Phê Muối Chú Long - Hoàng Diệu,946717
Cà Phê Muối Chú Long - Hùng Vương,453646
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,1978691
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2936165
Cà Phê Muối Chú Long - Kha Vạn Cân,1629351
Cà Phê Muối Chú Long - Kiên Giang,474016
Cà Phê Muối Chú Long - Lạc Long Quân,1736493
Cà Phê Muối Chú Long - Lê Duẩn,1164015
Cà Phê Muối Chú Long - Long An,934072
Cà Phê Muối Chú Long - Long Xuyên,171084
Cà Phê Muối Chú Long - Ngô Tất Tố,731118
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,4415370
Cà Phê Muối Chú Long - Nguyễn Huệ,4090550
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2130723
Cà Phê Muối Chú Long - Nha Trang,5079316
Cà Phê Muối Chú Long - Phan Thiết,1632543
Cà Phê Muối Chú Long - Phan Văn Trị,1842500
Cà Phê Muối Chú Long - Quảng Ngãi,716775
Cà Phê Muối Chú Long - Tây Ninh,289729
Cà Phê Muối Chú Long - Thanh Nhàn,12580979
Cà Phê Muối Chú Long - Thích Quảng Đức,705838
Cà Phê Muối Chú Long - Thuận An,969346
Cà Phê Muối Chú Long - Tiền Giang,351224
Cà Phê Muối Chú Long - Tôn Đức Thắng,8779792
Cà Phê Muối Chú Long - Trà Vinh,628500
Cà Phê Muối Chú Long - Trần Hưng Đạo,659436
Cà Phê Muối Chú Long - Trương Định,10574004
Cà Phê Muối Chú Long - Vĩnh Long,438175
Cà Phê Muối Chú Long - Võ Văn Kiệt,3104790
Cà Phê Muối Chú Long - Vũng Tàu,1332829
(blank),
Grand Total,124014331
