Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1099956
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,489482
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2483740
Cà Phê Muối Chú Long - 417 Cộng Hoà,1871211
Cà Phê Muối Chú Long - An Dương Vương,1073508
Cà Phê Muối Chú Long - Bà Rịa,190135
Cà Phê Muối Chú Long - Bà Triệu,689237
Cà Phê Muối Chú Long - Bạch Đằng,894968
Cà Phê Muối Chú Long - Bến Tre,192926
Cà Phê Muối Chú Long - Bình Long,3886414
Cà Phê Muối Chú Long - Cà Mau,303047
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,995950
Cà Phê Muối Chú Long - Cần Thơ,1041989
Cà Phê Muối Chú Long - Classic,2278987
Cà Phê Muối Chú Long - Công Trường Quốc Tế,2810078
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1309631
Cà Phê Muối Chú Long - Đoàn Thị Điểm,213526
Cà Phê Muối Chú Long - Đội Cấn,7100031
Cà Phê Muối Chú Long - Đồng Xoài,308628
Cà Phê Muối Chú Long - Đường Láng,8781489
Cà Phê Muối Chú Long - Hà Huy Giáp,4352007
Cà Phê Muối Chú Long - Hậu Giang,4243653
Cà Phê Muối Chú Long - Hoàng Diệu,1278886
Cà Phê Muối Chú Long - Hùng Vương,698786
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2448629
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,3248488
Cà Phê Muối Chú Long - Kha Vạn Cân,1819713
Cà Phê Muối Chú Long - Kiên Giang,386116
Cà Phê Muối Chú Long - Lạc Long Quân,2353298
Cà Phê Muối Chú Long - Lê Duẩn,1194157
Cà Phê Muối Chú Long - Long An,541920
Cà Phê Muối Chú Long - Long Xuyên,289542
Cà Phê Muối Chú Long - Ngô Tất Tố,1477581
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,3891444
Cà Phê Muối Chú Long - Nguyễn Huệ,4024825
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2597094
Cà Phê Muối Chú Long - Phan Thiết,2394059
Cà Phê Muối Chú Long - Phan Văn Trị,987303
Cà Phê Muối Chú Long - Quảng Ngãi,777323
Cà Phê Muối Chú Long - Tây Ninh,159012
Cà Phê Muối Chú Long - Thanh Nhàn,11028268
Cà Phê Muối Chú Long - Thích Quảng Đức,1235273
Cà Phê Muối Chú Long - Thuận An,1263038
Cà Phê Muối Chú Long - Tiền Giang,443082
Cà Phê Muối Chú Long - Tôn Đức Thắng,9266843
Cà Phê Muối Chú Long - Trà Vinh,190889
Cà Phê Muối Chú Long - Trần Hưng Đạo,370538
Cà Phê Muối Chú Long - Trương Định,12341581
Cà Phê Muối Chú Long - Vĩnh Long,335412
Cà Phê Muối Chú Long - Võ Văn Kiệt,2394114
Cà Phê Muối Chú Long - Vũng Tàu,877487
(blank),
Grand Total,116925294
