Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,1030655
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,247665
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,1521085
Cà Phê Muối Chú Long - 417 Cộng Hoà,2046976
Cà Phê Muối Chú Long - An Dương Vương,2630957
Cà Phê Muối Chú Long - Bà Rịa,208243
Cà Phê Muối Chú Long - Bà Triệu,868999
Cà Phê Muối Chú Long - Bạch Đằng,585493
Cà Phê Muối Chú Long - Bến Tre,253701
Cà Phê Muối Chú Long - Bình Long,4468936
Cà Phê Muối Chú Long - Cà Mau,114685
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1075172
Cà Phê Muối Chú Long - Cần Thơ,961993
Cà Phê Muối Chú Long - Classic,1793465
Cà Phê Muối Chú Long - Công Trường Quốc Tế,1311329
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1975290
Cà Phê Muối Chú Long - Đoàn Thị Điểm,172026
Cà Phê Muối Chú Long - Đội Cấn,4772617
Cà Phê Muối Chú Long - Đồng Xoài,458926
Cà Phê Muối Chú Long - Đường Láng,6542308
Cà Phê Muối Chú Long - Hà Huy Giáp,4207489
Cà Phê Muối Chú Long - Hậu Giang,3976989
Cà Phê Muối Chú Long - Hoàng Diệu,918800
Cà Phê Muối Chú Long - Hùng Vương,203341
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,1674247
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2663406
Cà Phê Muối Chú Long - Kha Vạn Cân,2100544
Cà Phê Muối Chú Long - Kiên Giang,441950
Cà Phê Muối Chú Long - Lạc Long Quân,2125060
Cà Phê Muối Chú Long - Lê Duẩn,1265305
Cà Phê Muối Chú Long - Long An,1227575
Cà Phê Muối Chú Long - Long Xuyên,200320
Cà Phê Muối Chú Long - Ngô Tất Tố,1448270
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,3894378
Cà Phê Muối Chú Long - Nguyễn Huệ,3348117
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,1688581
Cà Phê Muối Chú Long - Nha Trang,3870599
Cà Phê Muối Chú Long - Phan Thiết,1959811
Cà Phê Muối Chú Long - Phan Văn Trị,2044702
Cà Phê Muối Chú Long - Quảng Ngãi,860696
Cà Phê Muối Chú Long - Tây Ninh,109969
Cà Phê Muối Chú Long - Thanh Nhàn,7660103
Cà Phê Muối Chú Long - Thích Quảng Đức,1039707
Cà Phê Muối Chú Long - Thuận An,881073
Cà Phê Muối Chú Long - Tiền Giang,418373
Cà Phê Muối Chú Long - Tôn Đức Thắng,5997179
Cà Phê Muối Chú Long - Trà Vinh,526077
Cà Phê Muối Chú Long - Trần Hưng Đạo,374612
Cà Phê Muối Chú Long - Trương Định,7681608
Cà Phê Muối Chú Long - Vĩnh Long,140902
Cà Phê Muối Chú Long - Võ Văn Kiệt,2848256
Cà Phê Muối Chú Long - Vũng Tàu,812223
(blank),
Grand Total,101650783
