Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,990294
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,7073
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2621165
Cà Phê Muối Chú Long - 417 Cộng Hoà,2928237
Cà Phê Muối Chú Long - An Dương Vương,3182557
Cà Phê Muối Chú Long - Bà Rịa,42253
Cà Phê Muối Chú Long - Bà Triệu,279354
Cà Phê Muối Chú Long - Bạch Đằng,693483
Cà Phê Muối Chú Long - Bến Tre,340130
Cà Phê Muối Chú Long - Bình Long,3826477
Cà Phê Muối Chú Long - Cà Mau,491938
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1848169
Cà Phê Muối Chú Long - Cần Thơ,1461553
Cà Phê Muối Chú Long - Classic,2778749
Cà Phê Muối Chú Long - Công Trường Quốc Tế,3313031
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1494304
Cà Phê Muối Chú Long - Đoàn Thị Điểm,289355
Cà Phê Muối Chú Long - Đội Cấn,9433574
Cà Phê Muối Chú Long - Đồng Xoài,461757
Cà Phê Muối Chú Long - Đường Láng,9028089
Cà Phê Muối Chú Long - Hà Huy Giáp,4423184
Cà Phê Muối Chú Long - Hậu Giang,4402311
Cà Phê Muối Chú Long - Hoàng Diệu,1364943
Cà Phê Muối Chú Long - Hùng Vương,672268
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2514018
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,3634311
Cà Phê Muối Chú Long - Kha Vạn Cân,3173814
Cà Phê Muối Chú Long - Kiên Giang,805813
Cà Phê Muối Chú Long - Lạc Long Quân,2212206
Cà Phê Muối Chú Long - Lê Duẩn,2024346
Cà Phê Muối Chú Long - Long An,835049
Cà Phê Muối Chú Long - Long Xuyên,190137
Cà Phê Muối Chú Long - Ngô Tất Tố,1515975
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,6981927
Cà Phê Muối Chú Long - Nguyễn Huệ,3079138
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2416417
Cà Phê Muối Chú Long - Nha Trang,3666129
Cà Phê Muối Chú Long - Phan Thiết,2307175
Cà Phê Muối Chú Long - Phan Văn Trị,2815673
Cà Phê Muối Chú Long - Quảng Ngãi,1280772
Cà Phê Muối Chú Long - Tây Ninh,304631
Cà Phê Muối Chú Long - Thanh Nhàn,12829425
Cà Phê Muối Chú Long - Thích Quảng Đức,568144
Cà Phê Muối Chú Long - Thuận An,875039
Cà Phê Muối Chú Long - Tiền Giang,754279
Cà Phê Muối Chú Long - Tôn Đức Thắng,11386941
Cà Phê Muối Chú Long - Trà Vinh,944827
Cà Phê Muối Chú Long - Trần Hưng Đạo,502127
Cà Phê Muối Chú Long - Trương Định,8893721
Cà Phê Muối Chú Long - Vĩnh Long,579650
Cà Phê Muối Chú Long - Võ Văn Kiệt,3895771
Cà Phê Muối Chú Long - Vũng Tàu,1046425
(blank),
Grand Total,138408128
