Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,840898
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,278223
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,925686
Cà Phê Muối Chú Long - 417 Cộng Hoà,3061592
Cà Phê Muối Chú Long - An Dương Vương,1633877
Cà Phê Muối Chú Long - Bà Rịa,98086
Cà Phê Muối Chú Long - Bà Triệu,622657
Cà Phê Muối Chú Long - Bạch Đằng,3018172
Cà Phê Muối Chú Long - Bến Tre,210883
Cà Phê Muối Chú Long - Bình Long,4857974
Cà Phê Muối Chú Long - Cà Mau,236725
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1235132
Cà Phê Muối Chú Long - Cần Thơ,1045747
Cà Phê Muối Chú Long - Classic,2010289
Cà Phê Muối Chú Long - Công Trường Quốc Tế,1296055
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1379233
Cà Phê Muối Chú Long - Đoàn Thị Điểm,122984
Cà Phê Muối Chú Long - Đội Cấn,5088754
Cà Phê Muối Chú Long - Đồng Xoài,213147
Cà Phê Muối Chú Long - Đường Láng,7164027
Cà Phê Muối Chú Long - Hà Huy Giáp,3972469
Cà Phê Muối Chú Long - Hậu Giang,4020378
Cà Phê Muối Chú Long - Hoàng Diệu,954452
Cà Phê Muối Chú Long - Hùng Vương,380648
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2200134
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2677837
Cà Phê Muối Chú Long - Kha Vạn Cân,1711974
Cà Phê Muối Chú Long - Kiên Giang,413278
Cà Phê Muối Chú Long - Lạc Long Quân,2032634
Cà Phê Muối Chú Long - Lê Duẩn,825242
Cà Phê Muối Chú Long - Long An,1261621
Cà Phê Muối Chú Long - Long Xuyên,211827
Cà Phê Muối Chú Long - Ngô Tất Tố,926156
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,3464974
Cà Phê Muối Chú Long - Nguyễn Huệ,3106013
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,2194945
Cà Phê Muối Chú Long - Nha Trang,3782528
Cà Phê Muối Chú Long - Phan Thiết,1819094
Cà Phê Muối Chú Long - Phan Văn Trị,1909078
Cà Phê Muối Chú Long - Quảng Ngãi,908040
Cà Phê Muối Chú Long - Tây Ninh,145619
Cà Phê Muối Chú Long - Thanh Nhàn,8097341
Cà Phê Muối Chú Long - Thích Quảng Đức,1164201
Cà Phê Muối Chú Long - Thuận An,609641
Cà Phê Muối Chú Long - Tiền Giang,276150
Cà Phê Muối Chú Long - Tôn Đức Thắng,7106864
Cà Phê Muối Chú Long - Trà Vinh,418373
Cà Phê Muối Chú Long - Trần Hưng Đạo,932755
Cà Phê Muối Chú Long - Trương Định,6217008
Cà Phê Muối Chú Long - Vĩnh Long,308403
Cà Phê Muối Chú Long - Võ Văn Kiệt,1887016
Cà Phê Muối Chú Long - Vũng Tàu,1111667
(blank),
Grand Total,102388501
