Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,929023
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,129775
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2453993
Cà Phê Muối Chú Long - 417 Cộng Hoà,2605272
Cà Phê Muối Chú Long - An Dương Vương,1576137
Cà Phê Muối Chú Long - Bà Rịa,66585
Cà Phê Muối Chú Long - Bà Triệu,545694
Cà Phê Muối Chú Long - Bạch Đằng,388643
Cà Phê Muối Chú Long - Bến Tre,315570
Cà Phê Muối Chú Long - Bình Long,4137531
Cà Phê Muối Chú Long - Cà Mau,492030
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,1714987
Cà Phê Muối Chú Long - Cần Thơ,1397337
Cà Phê Muối Chú Long - Classic,1888156
Cà Phê Muối Chú Long - Công Trường Quốc Tế,3035563
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,940867
Cà Phê Muối Chú Long - Đoàn Thị Điểm,304820
Cà Phê Muối Chú Long - Đội Cấn,8436788
Cà Phê Muối Chú Long - Đồng Xoài,636349
Cà Phê Muối Chú Long - Đường Láng,10125935
Cà Phê Muối Chú Long - Hà Huy Giáp,3782627
Cà Phê Muối Chú Long - Hậu Giang,4599639
Cà Phê Muối Chú Long - Hoàng Diệu,1237009
Cà Phê Muối Chú Long - Hùng Vương,428372
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,1899731
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2496360
Cà Phê Muối Chú Long - Kha Vạn Cân,1666285
Cà Phê Muối Chú Long - Kiên Giang,611297
Cà Phê Muối Chú Long - Lạc Long Quân,1884772
Cà Phê Muối Chú Long - Lê Duẩn,984821
Cà Phê Muối Chú Long - Long An,641477
Cà Phê Muối Chú Long - Long Xuyên,344996
Cà Phê Muối Chú Long - Ngô Tất Tố,1846459
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,5228435
Cà Phê Muối Chú Long - Nguyễn Huệ,4496434
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,3407528
Cà Phê Muối Chú Long - Phan Thiết,1779863
Cà Phê Muối Chú Long - Phan Văn Trị,1602409
Cà Phê Muối Chú Long - Quảng Ngãi,1155747
Cà Phê Muối Chú Long - Tây Ninh,267849
Cà Phê Muối Chú Long - Thanh Nhàn,11367303
Cà Phê Muối Chú Long - Thích Quảng Đức,1079618
Cà Phê Muối Chú Long - Thuận An,1411804
Cà Phê Muối Chú Long - Tiền Giang,459304
Cà Phê Muối Chú Long - Tôn Đức Thắng,10598345
Cà Phê Muối Chú Long - Trà Vinh,680845
Cà Phê Muối Chú Long - Trần Hưng Đạo,402413
Cà Phê Muối Chú Long - Trương Định,10254039
Cà Phê Muối Chú Long - Vĩnh Long,381965
Cà Phê Muối Chú Long - Võ Văn Kiệt,3230146
Cà Phê Muối Chú Long - Vũng Tàu,730359
(blank),
Grand Total,123079306
