Row Labels,Sum of Thực thu
Cà Phê Muối Chú Long - 130 Thích Quảng Đức,903862
Cà Phê Muối Chú Long - 1349 Cách Mạng Tháng 8,324814
Cà Phê Muối Chú Long - 17A Ngô Tất Tố,2007368
Cà Phê Muối Chú Long - 417 Cộng Hoà,2149272
Cà Phê Muối Chú Long - An Dương Vương,1157921
Cà Phê Muối Chú Long - Bà Rịa,82995
Cà Phê Muối Chú Long - Bà Triệu,592849
Cà Phê Muối Chú Long - Bạch Đằng,508647
Cà Phê Muối Chú Long - Bến Tre,264642
Cà Phê Muối Chú Long - Bình Long,4547480
Cà Phê Muối Chú Long - Cà Mau,279545
Cà Phê Muối Chú Long - Cách Mạng Tháng 8,936343
Cà Phê Muối Chú Long - Cần Thơ,1512327
Cà Phê Muối Chú Long - Classic,2037168
Cà Phê Muối Chú Long - Công Trường Quốc Tế,940872
Cà Phê Muối Chú Long - Đặng Nguyên Cẩn,1269080
Cà Phê Muối Chú Long - Đoàn Thị Điểm,195982
Cà Phê Muối Chú Long - Đội Cấn,4710709
Cà Phê Muối Chú Long - Đồng Xoài,294218
Cà Phê Muối Chú Long - Đường Láng,6134335
Cà Phê Muối Chú Long - Hà Huy Giáp,4436888
Cà Phê Muối Chú Long - Hậu Giang,3882414
Cà Phê Muối Chú Long - Hoàng Diệu,1071167
Cà Phê Muối Chú Long - Hùng Vương,696562
Cà Phê Muối Chú Long - Huỳnh Tấn Phát,2334549
Cà Phê Muối Chú Long - Huỳnh Văn Bánh,2382542
Cà Phê Muối Chú Long - Kha Vạn Cân,1841033
Cà Phê Muối Chú Long - Kiên Giang,403660
Cà Phê Muối Chú Long - Lạc Long Quân,1982084
Cà Phê Muối Chú Long - Lê Duẩn,1150998
Cà Phê Muối Chú Long - Long An,750692
Cà Phê Muối Chú Long - Long Xuyên,85070
Cà Phê Muối Chú Long - Ngô Tất Tố,484393
Cà Phê Muối Chú Long - Nguyễn Đình Chiểu,4546608
Cà Phê Muối Chú Long - Nguyễn Huệ,2941988
Cà Phê Muối Chú Long - Nguyễn Hữu Cảnh,1155108
Cà Phê Muối Chú Long - Phan Thiết,2484751
Cà Phê Muối Chú Long - Phan Văn Trị,1247175
Cà Phê Muối Chú Long - Quảng Ngãi,989984
Cà Phê Muối Chú Long - Tây Ninh,89597
Cà Phê Muối Chú Long - Thanh Nhàn,7034310
Cà Phê Muối Chú Long - Thích Quảng Đức,884430
Cà Phê Muối Chú Long - Thuận An,469867
Cà Phê Muối Chú Long - Tiền Giang,437573
Cà Phê Muối Chú Long - Tôn Đức Thắng,6215212
Cà Phê Muối Chú Long - Trà Vinh,624917
Cà Phê Muối Chú Long - Trần Hưng Đạo,480053
Cà Phê Muối Chú Long - Trương Định,5541236
Cà Phê Muối Chú Long - Vĩnh Long,175422
Cà Phê Muối Chú Long - Võ Văn Kiệt,1866457
Cà Phê Muối Chú Long - Vũng Tàu,755262
(blank),
Grand Total,90292431
